gene_name,MN7_with_T_fpkm,RN4_with_T_fpkm,RN4_with_T_1_fpkm,MN7_wo_T_fpkm,MN7_wo_T_1_fpkm,RN4_wo_T_fpkm,RN4_wo_T_1_fpkm
SOX8,9.83174357643129,11.9821429398028,13.7479969136427,9.14688416922182,8.71716320096957,11.4136471886218,10.2102944694974
ARHGAP39,12.9554243568868,12.8176376750789,14.3073797753029,11.6422582497816,12.7079209729961,11.4580638642172,11.90148571192
ECE1,5.97375883785309,8.2241885008181,7.46182227324562,6.55508520032512,6.42368393126559,14.7082526472709,14.3349450072247
AC009407.1,1.46971054094705,2.46565802566098,2.33258397061976,4.01453834016396,3.69852403548728,2.28861622132615,3.22176904781481
LINC00173,8.13141190175963,5.30252026518006,5.2503933891181,4.86162978918029,5.81101365381954,4.07850251548679,4.30084192195271
AC026725.1,0.0873876677203699,0.0304427364938941,0.119780617222689,0,0,0,0
TRBV5-6,1.20461472517315,0.188840099813687,0,0,0,0,0
LINC01783,0.380257491582705,0.596106465949589,0.398573672138166,0.395753570767438,0.182041843139339,0,0.068168298247155
PC,2.73157109943094,4.12714546473187,3.86178476317509,3.78347624955449,3.94596503735532,5.55955734007995,5.10578675322957
FAM69C,2.26290778661723,4.80537367707002,5.08154905074906,2.75432676838112,2.96330772346282,2.9174943711363,3.16694930703055
PCDHGB1,0.755931704344989,0.587449780438639,0.956438064863002,0.51440501844567,0.561972666611478,0.617585940303389,0.482410084362086
TNFRSF18,0.405172602452401,0.829242365313242,0.7867633923464,0.597385682005155,0.206092626794974,0.0768440483073013,0.308697899507554
ELMOD1,6.07441786005348,7.57011460236726,7.93631133707186,6.58722447328521,6.41259179103692,5.8606709110326,5.6972990067357
AKAP5,0.843615168555768,0.723987603119567,0.911557285062122,0.878848282800803,1.05241123054515,1.10013221182225,1.06967602824569
CUX1,7.16129876890616,7.25730263406755,6.72924351832594,7.60955651082152,7.54977841096382,7.81775554022737,8.13071638851366
AL157871.5,1.38858402841723,1.04304925675703,1.07060949427559,0.61419766179892,0.529731517277888,0.395033193924963,0.705301017011214
KLHL36,7.91856713548941,8.30707504613126,7.37121569497647,8.32474928216954,9.02549616183712,8.88450205139328,9.00791829665243
POP7,21.8644888092967,23.2907886668995,22.2683644372205,20.0462802643714,19.7185587155151,20.8847812261908,18.3111456472402
DMBT1,0.00572986565671363,0.0119764809989605,0,0.0135169641082962,0.0291451854648328,0.039121644808994,0.0349243257215698
POMT2,5.27372815893551,4.14693462996132,3.83920336433105,5.72980097221397,5.21454021230362,4.85987929013022,5.24935856603318
CROCC2,0.0541653459562636,0.0202170732487052,0.0106062016365356,0.0912700328255896,0.0629746623640268,0.0616372050240063,0.0786060225131685
LZTS1,9.73622568198836,5.98145886434044,5.9892547762969,6.24403791305796,6.22654248526058,5.20293193533873,5.1058923519437
AC058791.1,0.028928833925359,0,0,0.0170610461610811,0.117718114950642,0.0164597164135401,0.117550169501869
HDGFL1,0,0.0333553810158491,0,0.0250971599002472,0.173165837908074,0.0484251822359718,0.129689089949509
SOX9,41.7666711440773,45.5665642016506,45.2608590428047,41.832583914868,42.9439946321232,32.6798111461486,29.902074553231
AC233976.1,0,0.535954163551041,1.26526576596206,0,0.208682112867047,0,0
MCF2L2,0.751162321041463,0.794435830254702,0.733669868981133,0.817038967907737,0.84652820337719,0.905966222969539,1.03494642926111
LINC02334,0.0746234409302668,0.131605441612443,0.153427400806315,0.0990221880637703,0.0379575046997532,0,0.00947583792264008
C13orf46,0.229115459720108,0.617520910339648,0.661145707854117,0.298692841002577,0.368022547848168,0.274443029668933,0.220498499648253
NKD2,5.96453394320744,6.08268034505592,6.59312374868733,6.50574059423199,7.34004069434439,7.17046863936466,7.94851021354787
FBLN1,4.67334292501493,5.65716724548237,5.50921782451226,5.22769189910088,5.09012482687673,13.7141046706619,12.2427331682073
BRMS1,8.81352482456043,10.5858622062623,9.50805897592288,8.87650806677137,8.10502566567532,8.68927678303821,7.68224724987707
AL450344.3,1.34610915320937,0.127891707810328,0.167735114770396,0.144341866727877,0,0,0.124313968937492
PIK3R6,0.077874083243517,0.0542570881619572,0.106740527581161,0,0.0264073044060152,0.044308226507156,0
PRPS2,3.05250594317989,3.24273644930247,2.75868919723901,1.70132900782807,2.20103637499853,2.63381721772632,2.84533850730535
KHDRBS3,4.91198549450826,5.25650452506254,4.96523103301713,4.58831822186477,4.38734529322433,4.73104227776976,4.5115401520473
DEPDC1,0.430919088679827,0.380750770356052,0.429565537826625,0.508277000215542,0.486200339353432,0.624097580680064,0.612852706621724
RING1,34.1967459407571,30.0881070805456,30.516165682238,30.2517686623336,27.359797573848,28.0852738711696,26.5970351957453
SPATA13,4.78474712551286,4.98349554924484,4.95223257124588,4.38222952079683,4.9290555631768,3.38116129923908,3.66081395257724
C1orf216,7.43123471352891,5.79477363330179,5.97523414082606,6.75061733391808,6.41874321948248,10.1243992331689,9.43957175760631
GP6,0.462058655959869,0.214619602895911,0.187654823183751,0.706490157902261,0.800835944051008,0.486849547636898,0.243384951393714
MOAP1,47.7340811428172,47.4855811416402,43.3105686137575,52.0019880002942,50.2852741032984,50.9368210237213,50.8618084310169
ATCAY,48.6458340455044,47.6720068966639,46.247393115534,46.3916843443815,44.6017172030777,36.7678077445035,38.5979342932918
AC016586.1,1.14966738683192,0.777446960636466,0.463478606602411,1.35605385320663,1.37595954536605,1.92390983517914,1.23659684890453
AL591926.3,0.114782147510296,0.119957979037975,0.786648553141561,0,0,0,0
TNFRSF10C,0.346681411270389,0.349374403081425,0.610958094699024,0.0876250946838396,0.327490157317852,0.169073361104394,0.226400493750187
TERT,0.0201030879820292,0,0,0.0474239249223272,0.0306765426672223,0.0457524320647556,0.0306327772218854
CRTC1,10.9051444857714,10.0260672204312,10.4231780364358,11.9306168878734,12.0667997390399,11.653706088378,10.9971010511338
OR2B6,0,0.205278409988552,0.336538606067993,0,0,0,0
PLEKHA5,6.72604372874512,4.93709042608933,4.83682996505136,6.93854732601931,6.75252311240941,6.09459338060113,6.49218269217039
DDX28,3.94540479835412,5.26001082081315,5.0278774651508,4.40212747074645,3.84012610046974,3.66452933917276,3.4880126886113
AC073842.1,0.135254986686109,0.212030989264491,0,0.319071494872149,0.550383818146421,0.615651147257326,0.961797549147968
PBK,1.49561403291706,1.63004331885367,1.78643707915741,2.52014898952136,2.0866283507371,1.79918005020651,2.17047021978624
GABRA5,2.89525118346865,1.69328744291291,1.51106968342267,3.15230961712879,2.91137670390958,2.44563490767134,2.5226099416507
MYOM1,0.52772899429551,0.547848856654494,0.424364227085676,0.838254303002264,0.53686282839427,0.77668128837521,0.607576486455983
LRRC71,0.193397666253569,0.174556869155031,0.120493868079076,0.311067420884478,0.482919439069181,0.300103609409928,0.196464265618432
CPEB2,6.55476911512361,6.65836983397693,6.1663513475659,6.43148904516849,7.15341754892118,8.30974642769096,8.32829110891032
AC004147.2,0.419063411986696,0.463722451341045,0.675767368859151,0.566983159952667,0.551703683417756,1.00984504729979,1.07679150072476
PRICKLE3,0.666196446633018,0.61299128205019,0.674931651543248,0.324565838083786,0.30939703991293,0.412008242724651,0.632623434912337
UBL3,22.442763682715,26.8897274975577,27.4788684826868,28.0771270542423,28.1445243466886,30.7136055578245,29.9587024001255
AC090061.1,0.341441586776672,0.450295689678753,0.423435358270997,0.613693926165342,0.446594391631288,0.962103690933593,0.594609662320351
MYMK,0,0,0,0,0,0.522204098120053,0.139853215054679
AC091304.2,0.0608647440087488,0.318046483896736,0.333704596753736,0,0.0619181795414724,0,0.0618298424452265
SULF1,8.79004956754168,9.96009033470744,9.44585565821746,9.23665155168384,8.71200111038863,16.0422165118436,15.9250635881999
C9orf50,0.142769152613115,0.25365188715715,0.430520127910684,0.0673595378063425,0.0871441045398501,0.0649853988771622,0.174039556512489
AC109454.4,0.0712745846635579,0.0372442723823605,0.0976947201590291,0.50441811053748,0.435049150553335,0.243319752344382,0.07240474616082
MXRA5Y,0,0.00906432479105698,0,0.0136403064057844,0,0.0460584014541887,0.0646121853552617
AC024587.2,0,0,0,0.268509968617802,0,0.155427676448331,0.0462506695456419
ALCAM,17.8868926479869,22.3196950512761,21.5055622911431,18.5746810729834,17.796625110165,41.1925416384506,40.8378401075336
OVOL1,0.156233741441008,0.326557470605326,0.263565075118565,0.155929717291378,0.146711820581509,0.136758049078985,0.109876882911237
AC040169.1,1.33178134683251,2.27333033787226,2.19053689231819,1.466136581044,0.451610522567361,1.41446146500388,0.541159465547472
AC010834.2,0.261833238377259,0.273639993692286,0.95703959823713,0,0,0.297951923153781,0
CASC4,20.8304117550449,19.7698949541945,19.9639539306682,21.2092826312351,21.7679709082291,22.5835939235358,23.2867134303646
AC022113.1,0.165796435292649,0.317666500045008,0.265129697540304,0,0.0281110014644678,0.188667287062729,0.0842126886350755
NID2,0.948012189222627,1.28950135742613,1.16055275122584,0.921873023670032,1.04540205508694,4.1257391611923,4.38883543714771
ZNFX1,4.35828059882775,4.45905256673553,4.08663081120903,3.88471253098355,3.91476695747648,3.94504509243586,3.76327931833644
AC006480.2,0.691955204886299,0.542367975530709,0.521647424992751,0.816173906105272,1.02070058122218,1.06299975575433,0.87865894275191
TTI2,3.84563692841635,4.1908010402992,4.27998671582539,3.2436920017545,3.80073789909237,3.32884704290949,3.70627582331547
NTRK3,2.47800281888031,1.94818036132275,1.81797274336157,2.28647229620699,2.40302718776729,2.51089005097121,2.63147809446884
TNF,0.165598587517837,0.173065867132353,0.378304733790035,0.162772152813656,0.0842323683499744,0.0314070245170056,0.0280373987221791
RNU6-828P,0.432310331277095,0.225902175478056,1.77767869298719,2.5495899823896,3.518341416936,2.95167325741129,1.31749570817866
AC121761.2,0.80564073346849,1.01737946372773,1.10427645950438,0.63351205367939,0.478091023455201,0.458387574082741,0.409207665530091
ABCA5,5.71975020988738,4.74135325241284,4.79456254873794,5.48597822612941,6.05478668889054,5.6886671328996,6.06043353081453
THA1P,0.646388897071079,0.358878652571688,1.1628658000414,0.571820705220654,0.164394118607927,0.137916610717471,0.328319163377273
CPNE9,0.455638426241083,0.393369698284272,0.488766475759219,0.724367449386407,0.443371289907246,0.676293444417576,1.0464733933342
AC015911.3,0,0.370117698574765,0.224041955417703,0,0,0,0
AC122710.2,0.0157712940493178,0.057688622377451,0,0.111615190500793,0.0641770425523615,0.125628098068022,0.112149594888716
SCAMP1-AS1,5.24007405450322,4.74797965245842,3.75045233181933,4.14080730175597,3.30875271924743,3.81861746750289,3.48758955042606
HIST1H1C,59.8029291599981,59.6758246887864,66.6629509870197,63.484790561501,55.2672797577031,37.551843108177,33.6693347645657
ACOT6,0.161550193643711,0.0984870369226215,0.0738112612144469,0,0.0273910456644465,0.030639216001456,0.0273519675543493
AL157788.1,0.201996530334712,0.105552544874026,0.553745619067335,1.19129313587636,1.23295588955945,0.919444071449806,0.615598431332386
ECH1,16.9315997236823,20.2131625931096,18.9414895352354,16.8084845859686,14.6113852459925,17.0695332275643,17.085788484702
AC159540.2,0.361973567238206,0.47286989454487,0.33076686473145,0.409164717747689,0.429611627206564,1.52748529672469,0.597533919164172
AC078795.2,1.58870593786415,1.69895757532058,1.56990421316254,2.3532796994005,2.85654476862256,1.97603365435588,1.95168959539565
TRUB2,5.24877678129324,5.30787127900806,5.65200242730328,4.31145031862833,4.12572203011685,4.79544499338772,5.38570735369425
MYCBP2-AS2,0,0.112951087739028,0,0.6373974955974,0.659689015675501,0,0.439165236059553
TMEM63A,2.64863774295544,1.92175258168071,2.12184352360873,2.16893932982972,2.47145703967258,3.25838386477618,3.57236431793022
ETFDH,3.33570767075769,4.12094237848484,3.99361143277284,3.20591221110801,3.38296788645463,3.23350451212517,3.25263778329707
KDM5C-IT1,0,0,0.0839786402426621,0.144533048008311,0.249312934842485,0.209158303670866,0.0622393116004929
DLGAP3,7.93246520357422,7.66414453877989,8.52931160674309,8.69796757482251,9.1701804752143,9.30466071979443,9.05075712293514
PTPA,16.0880323352855,18.1243516566559,17.7675150163476,15.5029940515245,15.6636259596806,16.2201198374536,15.5410144524488
ZNF845,2.23651760411507,2.16880791529397,1.86684269995504,1.81786200356029,1.93248432661592,1.68037558602871,1.6457296975658
FBXO6,1.68579544973983,1.60164767152857,1.78553149781541,1.23523481532227,1.24725300368466,1.19169801033162,1.34926304441488
IL17RD,6.27503351786465,6.48467540747095,6.61824763481262,6.88791960329745,6.97426272479892,7.20671149204752,7.78508916737386
AF230666.1,0.311916422431889,0.342280639446521,0.213768959484861,0,0.0317315013159265,0.141977540365479,0.190117384727062
AC022893.1,0.651693511505341,0.45632366751259,0.37517084842136,0.676442357683305,0.967940434195799,0.593273294905623,0.714989217794335
SPRED2,9.89943686605626,8.41829672743359,8.32837064036342,10.2262599829163,10.0890351530711,9.84540140846786,10.2296358653267
AC130324.2,0.145006913625859,0.189432075048213,0.298137335657727,0,0,0,0.0736531038532479
PLEKHG3,2.64104951332673,1.56881568731868,1.65563430916694,2.24475235561187,2.39042644443065,2.63411848546925,2.69476361179414
PLIN3,10.7873184404557,17.1168479523977,15.8904126324788,10.842419169333,10.6561781299743,12.7244783866125,13.1132897272741
ZNF701,1.25904905812293,1.32253630243076,1.43519391215987,1.00772712232708,1.06518873511979,1.20612394944212,1.17460386703333
PRRT2,23.4057763911141,16.4469417424949,18.6750157022184,17.2474500172208,16.7678717475719,15.125589551172,16.9566902130744
AC017074.1,0.164909823339213,0.51703813424924,0.452077528579036,0,0,0.187658371089131,0.0837623534017329
AL096828.3,0.400495285252373,0.575512685146475,0.548951284703116,0,0.203713491132117,0.22787087917966,0
SUB1P3,0,0,0,0.866051200367261,0,0.167105311398417,0.447530288174973
FAM214B,6.89274944633327,6.97350040616398,6.50955666814668,7.99391338120238,7.93719762585303,7.5971774237344,7.1340196429078
PTPRN2,18.1755499985902,18.1399026234436,18.4714781137098,24.7574524708339,25.3058690166559,18.8530266127991,18.5707012815003
BX005266.1,0.303657803807325,0.211567026487107,0,0.596949952113101,0.823769215781515,0.806273986068949,0.308472736925857
CLMN,1.42592748463016,0.842101039969118,0.920710982190424,0.781878591504103,0.86916545257885,0.707385167957187,0.930775209244872
AC093525.8,2.10260024757496,2.23343521925696,3.25996070301154,1.62626603943778,2.27925340487983,0.980591898109191,1.78578591145826
UXS1,3.07590985954509,2.97368707370003,3.06050307232068,3.5193272401084,3.52447835020632,3.12546179392554,3.94098115793553
AC005842.1,0.103948776284605,0.0950565895691369,0.106860460758219,0,0.0528739510691225,0,0
FAM111A-DT,1.1017784284079,0.648838876032812,0.647222904100819,0.206280626174433,0.587110753459406,0.537327286746139,0.56850728478938
ZDHHC17,13.0518910368216,12.527995567276,12.3061154248321,13.9255128124508,13.9408781237625,13.8414468785705,13.5899183247224
NCK2,17.9923511486465,19.0461977326468,19.3392416473202,20.547137141021,20.6487809981247,22.3052057878479,20.3364348676701
ASTN2,1.64048472874727,2.21013532500883,1.92735537907948,1.77044266497273,1.87323032919195,3.68276723672989,3.55972825117705
CMYA5,0.123970224061828,0.138084078910241,0.0894334909136185,0.057720458731015,0.0896086497066799,0.0482612490427053,0.0961090152685516
YKT6,46.0076386516847,52.9595870536569,52.9021258090823,48.4972318392873,43.0718023253316,44.8283551245516,45.418831228958
AC026401.1,0,0.0912133312307621,0,0.411782834891603,0.532729997564367,0.198634615435854,0.0886616608648531
AC137630.3,3.54914619795262,1.73095375379093,1.1351077076278,0.976799435708343,0.240704943486031,1.07699586885936,1.44216921509071
NUFIP1,4.38463201685019,4.83845973955619,4.82973376859502,4.14052829041564,4.20447844584019,3.72326138412195,4.11774002264086
B4GAT1,58.0447558693473,63.2402891793049,67.2289140071969,63.3036613890069,62.9103048121176,91.8119486240695,91.6227549439303
CFAP69,1.10847226094935,0.811977301923476,0.853340237020988,1.0865677933484,1.05042067579712,1.15770574364709,1.29058548471949
APLN,1.0968947313402,1.44048760070047,1.44414438595143,0.902260517324894,1.39484947360197,3.05482065361412,3.56278792598578
RF00003,0.564112261544501,0.294774789953073,0,1.66345200070541,1.72162743115314,1.28385788025613,0.573057076321612
SPNS3,0.258516423882167,0.30619676393039,0.259851940095122,0.162626603943778,0.0350654369981513,0.176506541659654,0.15756934512867
BX323046.1,0.605234463787932,0.451804350956111,1.06660721579232,0.407934397182336,0.0879585354234001,0.196778217160753,0.263499141635732
SEMA5A,1.12039027823991,2.04210188453561,1.9550008077984,1.4387890364372,1.69605753268267,6.08317483512614,6.12584134640431
CLDN1,1.6921827818321,1.3725576897187,1.1597214077737,1.42994203107322,1.92701951070922,2.31360793545474,1.82164253253859
MYOG,0,0.126552527623832,0,0,0.153985001477484,1.82580050641137,1.01485107887846
AP001362.2,3.70506742655199,3.54946051688639,3.84732241402972,2.58238810594947,2.79834102685004,3.06630134507775,2.56623860634314
HLA-DRB6,0,0.164060177213701,0.239079462229298,0,0,0.0396969631150086,0
AC091153.4,0.385476712055409,0.503573599503166,0.396274208645062,0.227338440096406,0,0.109662860605211,0
ADGRE2,0,0.00560694334867825,0.0661835839073172,0.00632814029495911,0,0,0
MBNL3,0.140299746005904,0.212013608250534,0.176713804002716,0.125232750016218,0.119582942044191,0.0647243705514813,0.146376411986076
OR51B5,0.0233327644119289,0.0426735761495747,0.0639635544849532,0.0137607126413966,0,0.0132757056974783,0
PIP4K2A,4.35479587439955,6.22816027310047,5.70734552073705,3.78539949783167,3.63477237921521,5.26588641962759,4.7840354508327
AC090912.2,0,0.0393352852337705,0.412718459776793,0,0,0,0
TWSG1,7.38446481538389,9.65226258096169,8.50626937159185,9.43595491610968,8.52027657510029,11.714515634797,12.0152043772253
MTO1,1.76276319322828,1.96440010383606,1.93294883646933,1.47352825392617,1.76598383336411,1.70939970602904,1.59996434315226
AC006994.1,0.0551337371235389,0,0,0.130062516384118,0.616967796146257,0.0627391812759254,0
EAF1,12.5160218153395,13.2586862626951,14.0665037416554,12.9942981055104,11.9197302929411,10.7074544640616,11.2277809390637
AC007613.1,0.142494279388985,0.204764621130282,0.146485652791397,0.0420186566215922,0.0181200679443662,0.101344191548905,0.0904710825151563
FLRT1,7.64901371401921,5.67409746353326,5.74793281113931,7.90301875321211,8.66321412009479,7.27790390159882,6.93734276794909
AC245140.2,3.14902069054032,3.09156272742944,4.18550582416238,2.56063513754797,2.76667925501453,2.60611893588867,2.98084253315099
GDF10,0.658666472999479,1.8684260486041,2.39892604745261,1.19865996080123,0.976382684714187,1.00650697121789,0.860285033208603
NMNAT1,1.68572896204708,2.14974586512414,1.99426499795346,2.28423352391877,2.03134608977273,2.54627171348846,2.86429092247344
LINC00345,0.0235285887317646,0.0245895552148036,0.193501139521495,0,0.0239358171167442,0,0
RRM2B,21.6695163943477,23.1302573014763,23.2221828973833,21.5766634854296,20.7213852903859,19.5448155310802,20.8442797613291
KCNA2,2.1053829051326,1.66762574363348,1.68551639927746,2.3797346810713,2.32865654803535,1.92331203823398,2.03601946225641
AC112206.4,0,0,0,0,0.580960696932334,0.259941595508649,0.232052742016653
HAND2-AS1,0.00872283715758045,0.00341856488442654,0,0,0,0.0719643135783773,0.0443057517050464
EGR3,0.161971677156135,0.0647229507909321,0.104476001455341,0.191048575817371,0.203545653034377,0.184314921223177,0.203255259613968
AC105052.1,0.077764985340402,0.0270905382753174,0.0710606594376126,0,0.0263703090229863,0,0.0131663435859827
PTGES2-AS1,0.396490332399849,0.540981924037687,0.392500168562728,0.129907680055089,0.224084840245329,0.350921153936676,0.268518172904984
CCNY,14.5142755031972,14.9204394378302,14.1424972669148,15.7707878346523,15.0358859809398,16.6264401856468,17.6327556950709
AC044849.1,9.57719605726397,7.42168189464947,11.0733525345324,7.45413927527371,8.28482684005617,6.96899756409455,5.29472453615461
KIRREL1,8.34416053534575,6.89650185661043,6.61262449791861,8.29646685351823,7.88481451976037,8.45875113814586,9.00774091843033
ANO9,0.119238808948991,0.0973559399716125,0.102148982412131,0.0527416390750483,0.00758141073812132,0.0848045321258279,0.0378529726585888
GPR18,0.121219091841324,0.0380055546794842,0.0332305416054559,0,0,0,0
EVX1,0,0.281148159340867,0.283643931031359,0.0488170822753988,0,0.0784941441850602,0.0420435552565215
TPM3,17.7055533066147,20.9501984521875,19.9984085078047,16.7085217100775,17.4847078173066,18.2216300697122,17.930285791757
BX649601.1,0.323476961165378,0.422579244338321,0.332537797464387,1.43080137123612,0.822689098802781,0.736198225041977,0.492909233479428
ETS1,1.77937214964729,2.11657287982531,2.33252464677356,0.328176346593217,0.315956803703023,1.40633530008194,1.57095713830619
GAS1RR,0.0316324632641776,0.0275490457900068,0,0.0373110729130185,0.0536332533069513,0.119986717780947,0.0749794305467529
MIR4674,0.531692016628151,0,0,1.25428104880776,2.70447220985742,0,2.70061380795242
BX649567.1,0,0.426305692701093,0.670940459081586,0,0.0414971926380238,0.185672568220463,0.0414379896458308
PDE10A,5.57052533123756,5.64829296458441,5.46168140077873,5.37386696833099,5.81865562607785,7.83525253794676,7.98683662733117
ETV1,2.63131149951301,3.38089762727999,3.45503636156426,3.5859707356305,3.60665668934791,3.85370984356416,3.7481127036368
GRID1,3.7227411840816,3.37675538023516,3.02738251517604,4.00440916923651,4.20797076418173,4.2806815302213,3.4884257320202
TOM1L1,1.56416117386607,1.71443448968995,1.56875563010004,1.70996006076637,2.01814965400329,2.04040753422974,1.90546401047695
CAPN6,0.168538024329159,0.88746378746522,0.941817625927725,0.519921993045592,0.448420896679273,4.61764242638087,4.22758081920893
SOD3,3.95620836056867,1.85148488839886,1.48975266407918,1.05122662149842,1.41527267523366,1.90467073682735,1.8548952733568
GATAD2A,17.0738287099542,17.5024955669423,18.119116776863,16.9307311966534,16.1374255429963,15.7640362119991,15.3028860051936
WDR88,0.226135170570256,0.118166102653649,0.344399094965833,0.177820398554495,0.0511220167860066,0.0285921635472577,0
CHRNB3,0.500657809240887,0.186869213576745,0.269595132282686,0.442901328985654,0.582083543273525,0.691804362225376,0.472268143300223
ADAMTS12,3.4818268775551,2.11605973168195,1.89991152600537,2.89601923690001,2.99345079084116,3.57991256956263,3.51300749323686
RPL35P1,0.500077896720531,0.587956202663156,0.514085459863864,0.294925543908851,2.03493260330893,1.99171465747843,1.27001838536141
ADGRD1,0.160287911250109,0.164231096454355,0.120621582737456,0.174234108186402,0.127891877840791,0.325456838648976,0.319273544356381
POTEJ,0.0546937102532062,0.0714499934264025,0.0374838151836889,0.0967683575935042,0.0278201693476317,0.171155750515967,0.375036466738412
SLC18A1,1.56162432709915,0.667653590747931,0.340532312288339,1.28379354407382,1.68493460440222,1.19815790410604,1.55033190622251
NUMBL,9.74713911781529,10.2364760133936,10.8231925369931,9.29499155386439,9.08345967568391,9.38320859830679,9.50627191213505
ZDHHC20,8.71368240383595,8.44746068316182,7.97382763574275,9.34803919449161,9.53144506167295,9.29242237550293,9.17220310748276
FAM135B,0.733325238640456,0.211112836723823,0.293170203533374,0.780876256624719,0.676941799963136,0.498372427792637,0.658731737933878
TFDP1,12.9460823583645,12.3151407301111,12.3723142394395,13.6804142300195,13.8871503241051,14.6193696447557,13.6035569954069
FAM241B,24.2773176102502,23.3472996347858,23.9703301893529,25.561671307504,27.3486494425433,27.3921404814914,26.6129575369876
LINC00515,4.06930532654543,3.55846622557354,2.84577528649954,2.3509325223614,2.11211025365884,1.89006007506289,3.03709962172603
FTX,1.77156636859951,1.79544926999465,2.0298498446831,1.90189549772793,1.99219737566371,2.32822333324084,2.67226812295303
AC005586.1,2.24471707540065,2.97431339186618,4.83495741570404,1.70208329500255,1.9573441851585,2.91927476411793,1.54735342271936
AL049796.1,2.25261589377793,1.92989021598948,1.43610132238301,2.78058341227767,2.42483652156752,2.20567656211614,2.66085392176513
AC010627.1,0,0,0,0.0843295604685277,0,0.244071899955957,0.0363142814979692
KCND3,2.93556473583593,2.56993531741867,3.26574700752893,2.90743399924896,2.98038822241593,4.65261735951907,4.42237102774964
AC018553.1,0.158632391792349,0.18236410187769,0.217434408035699,0.224531792687808,0.419582725562241,0.722059987524024,0.290065927520816
BRD3OS,7.53975470827097,7.65391545030637,7.25643262276976,8.63840559165122,7.85082022881532,8.31637469414494,8.67061934697358
SHTN1,10.1298063582695,9.04783820540573,8.75676146277144,10.0164539339675,9.78017429342836,11.1569693903476,11.4869905906243
AC022706.1,0.129572004052238,0.101561062084672,0.266402829341218,0,0,0,0
PNMA8A,43.6414706148445,40.13546987209,39.1813979456849,48.2725129295615,49.0949513628402,43.6372733629048,43.4943498820052
TECTB,0,0.0553264992333081,0.0322501899202492,0.0555048073480544,0.0837753599086046,0.107096995097663,0.143410010961461
SEC62,20.5205085211737,21.4153438723122,20.297556842405,22.2429214447503,21.4692384088224,24.1678796732373,23.963587321468
LINC00504,0.0272368236192242,0.0189766695004137,0.0373329970853051,0.0428351133449558,0.0923607781187812,0.0619880350427887,0.0830061084053679
TNR,3.04812140829,2.54957448341047,2.05475515593736,2.89646012567273,2.84307641061261,3.18022295755112,3.42277794474563
HYDIN,0.897162135713376,0.619571072526109,0.579649218387171,0.860094508498706,1.00717558280122,0.816287458640294,0.821052128574599
LRRC37A,0.106648951998115,0.189478661479211,0.146181693936082,0.310292860137732,0.188057674106901,0.275084212277443,0.202234713684971
SCARA5,0.156450525749659,0.0763024709957446,0.171555012536306,0.159931439256096,0.127326673600503,0.510358837179607,0.296671713017908
BEST2,0.12237355938267,0.100486341850972,0.143772955517483,0.0618608000262329,0.053353533391745,0,0.0355182768392836
MCM6,13.501981774374,13.2890602732414,12.425188397341,12.0172490626969,11.5644755339819,11.5169970749251,12.3353388439292
PLA2G2A,0.0823570423382477,0.186486603020757,0.0376284115033886,0.0323805493312388,0,0.031239271863799,0
MAPK8IP1P2,1.97975811354544,2.26608119776425,1.50756492419317,2.77995375117888,2.97308215352668,2.39589510670081,2.39422623599043
LGR5,0.757592776311526,0.874612688529589,0.748626956724245,0.623438114147447,0.707973243128929,1.88458894325162,2.04034947608243
MKX,0.168986381319955,0.312004685128118,0.046325284985297,0.305627907776951,0.309440098439117,0.410234178981014,0.389109383532551
PAX3,5.10990920477532,5.66915153409686,6.07763542569879,5.49804515663307,5.37617326130845,2.93723525369594,2.68129212206104
PTCHD1,1.81804241911506,1.15799161688288,0.980138628936888,1.61925177399861,1.8495087550947,1.64278387653016,1.68925225079317
NCF1,0.0935298781416938,0.0558556505514776,0.0549426979057278,0.0315200610185658,0.0135926679524896,0.0152045560631142,0.0135732756378891
CTNND2,21.5682729752699,22.7345539953462,24.5374745309348,26.2908309974815,25.2465219546107,24.7352627446987,25.3953712776195
AC009879.3,0.0370131669907174,0.00483527360995238,0,0.0545721400511477,0.065894121856498,0.0526487028310676,0.0376000642195416
MIR3661,34.6929040849868,34.99836516547,37.6460498212808,32.3957277137379,28.9209496941627,21.9325721210422,22.5163676238033
BX679664.2,0.490359068339036,0.256235329782529,0.672125866253108,0,0,0,0.166044806566686
MYH9,15.6859764586063,15.7710400270499,15.9002168049328,11.0127462725796,11.6547987483123,16.103355882214,14.6102847407855
RSPO3,0.480178603252413,0.585469652017521,0.518559518075953,1.45885630008389,1.8207333826791,0.298045648200385,0.53213730396395
AL162458.1,0.422588665359409,0.506758534426236,0.519825619211137,0.607087893440859,0.507064782564974,0.733654555840907,0.665948970632822
AC067969.2,0.0811529920116651,0,0,0.0957214484616446,0.412787863609816,0.184695344177198,0.164879579853937
SMAD1,6.45982103134123,6.47979023249765,6.63553247358122,5.99831235804053,5.73269536830985,5.63918361435051,6.15889734650834
ETNK2,9.92999043577441,11.1506869671739,10.9879252844337,11.9078166834039,10.596426915626,14.4072280551819,13.313325556207
ACTA1,0.247530196370029,0.258691989577546,0.127231852942896,0.145983212369598,0.472152004530291,0.633770645905702,0.691501649287082
FAM111B,0.56279799533847,0.95735037917454,0.640111587353141,0.663830599090722,0.316723589888557,0.517797198405139,0.425750403583491
