gene_name,GG7_with_T_fpkm,GG7_with_T_1_fpkm,GG7_wo_T_fpkm,GG7_wo_T_1_fpkm
KRT8P33,2.28606535205692,2.17167754061859,1.75757117099248,0.48661745350875
AGER,6.02228554118359,5.8848421027714,4.37426657547059,4.72306323937979
AL121594.1,0.0118791551339872,0,0.0794005209607433,0.089766221978604
MARCH8,8.75760655895046,6.75430654703299,6.73644980100939,6.54430764550143
PHBP4,0,0.0551061384885652,0.365887466362708,0.413653904625419
PWWP2A,5.39820742501105,4.8957867894341,4.28872380215146,4.41427809650269
KRT18P5,0.177451205855107,0.357272175948327,0.0395362521747466,0
PPIL6,1.92228642136494,2.04834718702765,2.83626067570673,2.57552866303263
MIB1,15.6866830602406,16.7798274085011,17.770085352406,19.2502438772041
LINC01569,0.778650605367423,1.0304542745936,0.65300118471626,0.473802357627569
AL357054.4,0.227949757969098,0.245862675452714,0.0906917227391574,0
SLC6A17,4.84108470032445,6.69920282780051,7.34429324037681,6.91344925909329
PCDHGA11,1.18997301412454,0.920255452035049,1.3958663480664,1.6674222409359
HIST2H2AA3,0.667656121701839,0.16802855342415,0,0
TRBV4-1,0.982689573228712,0.2473128038334,0,0
CXCR2P1,0.146441554460371,0.036854844518521,0,0
AC105206.3,0.29679612211685,0.0746944743561604,0,0
AC140125.2,0.241623738176869,0.0608092787276586,0,0
AL034428.1,0.215613653420182,0.054263338723446,0,0
TRIM53AP,0.237398452599942,0.0597459040348822,0,0
ARHGAP22,0.216154038516473,0.135998342665278,0.27842078101594,0.450884585559197
SPNS2,4.87045071533244,5.89029795799994,6.56795147749191,6.93411129395561
DNTTIP2,8.36653525149699,7.49612048570865,6.82903968173207,7.04520982580606
AC105206.2,0,0,0.495546617064056,0.336143998224734
AC093535.1,0,0,0.0886749505865146,0.0601508544425775
AL138881.1,0,0,0.323455649921406,0.219409580590289
AC015983.2,0,0,0.540691753788112,0.366767286198597
C12orf45,0.906198690157833,1.06191553278857,1.46102694225596,1.04098984423378
SIVA1,7.26217573771023,5.94897071934596,5.40764208294483,5.60615367223495
LINC00488,0.228265215702241,0.0765964648462703,0,0.0479142427583
LTA,1.34525789806634,0.610735907912129,0.558310149449832,0.232546366071803
HSD17B2,0.0047976860054229,0.00482972124763655,0.0587910279721022,0.0241695161027208
PNMA6F,0.533721073094313,1.5016422738134,1.84468264291199,1.67185119786107
DCTN4,22.248493160694,25.2218399943098,26.4075301809607,28.0205558002784
CDC42,12.5941924505056,12.4859972565706,14.5264849346804,15.2200608645882
INTS14,9.49007362915909,8.91800571561812,7.85623833950674,7.90869911262635
MACROD1,10.2207477405139,9.58245364053577,12.8275171458779,11.9331923926981
GATM,12.861286276503,12.6764190295997,11.0625337511952,11.725070979618
UBE2G1,13.3749106171227,13.0475893110308,11.8297971444355,11.4036425570909
NPM2,1.39918942567266,1.9004004957678,2.59783648257284,2.65727017501133
TUBB6,8.74735741134465,6.94602368405539,6.27323259367124,6.76982745028025
EIF5A,59.7992787092262,61.2635985662237,54.7039455770063,55.7983115490087
AC004160.1,0.0890453913197307,0.130385407533368,0.0270536934050872,0.0203903603163413
ZNF416,4.54421981388299,3.31385637498905,2.53113834354351,3.15449463386741
AL365205.3,2.16889473854621,1.91045482487872,0,0.341448045534
CCL18,1.60707026931829,0.726359652203608,0.474972741767195,0.495674041763029
ATAD3C,0.253519574884143,0.150807317126277,0.0770240969179042,0.0290265189613913
TYW3,0.645182753003957,0.51959262815778,0.287494332863419,0.337527606536317
RPL10P16,112.094028423446,110.196642212257,101.291265106551,95.7272094169197
MAPK14,8.462285861912,6.6630792089934,6.22763402386434,6.68735454194177
PHLDA2,6.42889924726669,4.87801846011292,4.06192556898161,3.26288467386731
MMP28,0.192377472435782,0.20980052235622,0.571491130106064,0.444193083728276
AC007041.1,0.238015071957344,0.35940652920724,0,0.0499607962729402
BAIAP2L1,0.2578331255728,0.538335748902882,0.829766886513678,0.649448700196599
NEFH,5.14739838078514,4.58434127835404,3.83180799427908,3.96596011651175
PCSK6,0.927501893064383,0.731626706105832,0.655413646407707,0.575347307181242
L3HYPDH,6.8779155568039,5.27844149654297,4.5593400078562,5.15455972163584
FUT8,6.85216972455109,5.96856230929008,5.36314571590281,5.62405700910382
PICART1,0.0904419687165194,0.200300914750975,0.423161205175505,0.455623527005495
COX18,5.30032201704322,5.86465656974514,6.32894579233402,7.12209914816611
CATSPER2P1,0.84048124772708,0.740331665895677,1.27440701978206,1.26435818950093
BOD1,33.5801169966777,36.3870911598449,42.0622817097548,39.4897016348537
MFAP3,6.13648351651923,5.08279368427506,4.51808827129474,5.02649194009904
MYLK3,0.380131716739268,0.581270799179951,0.66468403624681,0.812059697454627
AL133520.1,1.70180776449501,3.55812463915167,5.76037546150032,4.12176569251757
KLC4,8.43431854817229,9.58967818352754,10.4212967360241,10.8291834967717
SELENOK,24.8453654443418,26.9925647289677,30.341873027542,30.5715073858878
FAM198B-AS1,0.357508008419703,0.441689527825176,0.217235544845247,0.184196658009297
IL1RAP,0.975186341282231,0.746250016446767,0.640334722776578,0.619085070272582
SLURP2,0.0764906533418843,0,0.596475978135534,0.481675456554641
FGFRL1,13.1761009436266,11.5170499980583,15.1954079908506,14.1164260002363
ZNF668,3.92392192008966,3.44610123176344,2.65907670122174,3.0648758364184
UNCX,4.5415204953189,6.84650719049728,4.36143934207989,4.00101083824459
AC097478.1,0.385024381107468,0.448394535669932,0.201844000227772,0.237702750433539
CNFN,0.75983252656366,1.30034037239435,0.253936823669641,0.191392105125194
AC112220.2,0.567153509217544,0.642308087674742,0.349752508462761,0.306125833927034
CRLF2,0.250744733766008,0.0917887321690131,0.0253936823669641,0
PIGG,5.95906068981043,5.41886301341067,5.02214550433638,4.97335766808958
SPIN4,5.09706067989294,5.01906227493034,6.32282336516271,6.27926024373821
TFAP2B,0.447076611011111,1.06514636264757,1.31151823810383,1.12612886053497
PLCE1,1.66546122469766,1.09512902087264,1.01451001549131,1.11125098253026
LINS1,2.44675827501208,2.45717493385052,1.8804690047536,2.07411059238368
NUFIP2,17.284117072154,18.1052005234731,19.7814445207096,20.1993110970087
ACTR2,83.2669474762206,73.7217450731372,68.0081018223158,74.9617097122277
RPL23AP7,7.47124613208209,6.67581864558184,9.57024404204959,8.65028457837569
RBMS1P1,1.50612478492039,0.877789302879273,0.573993875647726,0.349423043137303
TDG,7.56934531816211,8.19373094511589,6.68336031000975,6.81440601744797
TENT5B,0.561114501352142,0.564861190681141,0.107773018491549,0.316791113191806
IFT27,8.49539062397381,9.51962842719163,10.8595802040388,10.1734379085638
METTL26,15.9486356071527,19.0292336752849,21.3369375363729,21.3160603901564
GKAP1,3.83509792444727,4.62466165429191,5.73667394022099,5.25674465132676
PIM1,15.1597691741726,15.4004349638695,13.2703955006989,13.2389397218183
MTF1,3.28902183183329,3.63288454165443,3.01515166230077,2.74715888878165
GJC1,3.280265454747,3.17966873385827,2.58153465152746,2.81860235924816
CISD1,7.45723630681895,9.76721103903818,11.3087657983757,10.3210051677531
KCNQ3,5.19916878379067,4.44971392188941,4.2783314606242,4.13871427831631
PITRM1,12.598445722035,12.9799710080127,14.4442714681553,15.0070305555053
FBN3,1.18248514316393,1.67383056608118,1.91285012264705,1.85444812626866
AL133243.4,0,0.0296711726696231,0.11492091055104,0.148484322149234
ABCA12,0.194638493423062,0.142055150757534,0.102993280543156,0.0306418435085206
CCNB1IP1,10.3961814208542,13.4862091294738,14.0086180905364,14.9906826164824
GNB1,93.9277687833537,95.0293378639983,105.327865860326,104.762347584481
DNM1P46,0.184238859419105,0.324570862432273,0.0641383533018319,0.101516219619684
AC090616.6,1.1144326625263,1.10070654959904,1.85051070355678,1.88023639208924
CAPN3,0.210973319537766,0.443232076059379,0.183932618225578,0.0808674750483927
HSD17B1P1,1.10346778124727,0.965944249527311,1.76373083916307,2.65864677129929
ESS2,5.28169044401762,5.20938898989204,4.46388194531715,4.41220495420921
CISD3,3.04535055924394,2.40751538497001,2.05085214670033,1.73352518799087
SCRT1,9.61460592007633,11.4241630823958,8.91433157661142,8.99393487708385
CPEB4,12.3956335530199,12.8151706979369,14.3106452965228,14.3756208820224
CPSF6,22.5177807682881,24.950930384072,25.7922142491004,28.3597063387178
ZNF853,12.6631793728304,12.7955682055935,15.1522660833418,14.8413487004625
SLC25A18,1.65257564462263,1.07015865231854,0.828977055459825,0.985885318564632
SERAC1,2.00638034446826,2.12034723221169,2.47161022351228,2.64224391082075
KCNS3,0.43900895578207,0.33882091090494,0.815095840907023,0.737204978540351
WFIKKN2,0.623058844874488,0.383300592090823,0.269923780586642,0.203441469587873
GSTO1,14.6313818627829,13.8835206970425,10.0211189338394,13.1379758028798
PDE4B,12.3131634475018,10.9760220489367,13.5456670260446,13.3046629283463
AC126474.2,1.64944444866439,1.58138872851185,2.30415018460013,3.00064542415279
DBR1,6.14771840922735,5.29840289972128,4.57110390531651,4.58350779857808
ADAM17,8.7714642773936,8.78712744649068,9.79043384295504,10.397585306948
IRF2BP2,51.6760750216618,48.6331152951443,54.9958139136691,58.19332866811
NDP,4.94301010434235,3.22962558014286,2.67384411686586,2.99298338668288
AMIGO2,5.97624800240722,4.1040422007217,6.01244856568265,7.05993031660744
AL663070.1,0.189591315938436,1.14514356202583,2.04165206230391,1.83063248688367
AL359220.1,0.103874055001994,0.0380245984459432,0,0.0118929760295231
NAIF1,2.58129021700218,2.81506991969051,2.17077062686276,1.80078247046749
CD55,2.21799590159302,1.59263082847758,1.39093594292032,1.43578094028456
C15orf53,0.091971227179172,0.0272309823561985,0.00602683924401911,0.013627280598712
CEACAMP5,0,0.0959913380123394,0.424901573840565,0.420325741796797
NUDT18,4.59222701475787,2.94183932031438,3.02294724486912,1.90596454574275
ZBTB8A,1.48301051725224,1.54506707927042,1.95508024340763,2.06350446401374
VDR,0.573329396541593,0.747866247475057,0.404804118803648,0.386460935569148
TRAFD1,19.8272897981725,17.1266941293252,15.8305762698945,16.6962894549696
ARRDC1,4.35276058379987,3.37992007751378,3.41967369765638,2.44652305433914
TTBK2,5.34193384189779,5.38117393650214,6.44486822330588,6.01304890530317
EIF4G3,17.4180600386958,18.1736380946589,20.1378040534666,20.102842636641
ZNF276,4.41090608139611,5.08622906319199,4.13031132841205,3.91587164755675
GPR27,16.5333906389985,14.9096672622431,17.9385040210601,19.8558945579882
NYAP2,1.6780040780732,1.53717972908205,1.27112562018555,1.05666946887467
TECPR1,8.23266725149612,7.85519586815029,6.98116191610647,7.30697310943551
ANK1,1.6592386244836,1.93090439358599,1.64039377979869,1.18648214988836
PEPD,10.1401176915193,7.82230111378999,7.5757717250512,7.4959222120358
RNU6-32P,0.428204685530736,3.87957515172301,0,0
AC073352.2,0.104368795789952,0.945591210101052,0,0
VIRMA,6.92096606622971,6.74450326952124,5.90450856380716,6.24138877030559
YPEL1,9.66327051637555,10.540074991381,12.5193601953285,11.4356478241799
ATP8B4,0.286862838773744,0.0552076137458869,0.0422955265646239,0.0903213548309715
KCNA5,1.09635692520352,1.82848071734183,2.27862953382133,2.28757995934725
SHOX,0.0418046545180554,0.0526047421475012,0.256137918400354,0.105300583385485
VPS33A,2.62323230747596,2.41299138698148,1.73021361212196,2.27183935808055
NUDT22,3.48467242207907,4.09053117762069,2.81200398261423,3.07055482388033
KIF9-AS1,2.6192348669867,3.42774132320012,4.38717598116551,3.54616591022234
CELF3,48.2228508933446,53.6570171193273,59.1361599258224,56.2877756883116
LINC00404,5.03140505498614,3.98734112815976,2.14659679447841,2.15718578299985
AC131157.1,0,0,0.424165940921865,0.1598468689619
KDM2A,9.49022041486953,9.19810640500031,8.15283988270686,8.63347106808449
LINC02580,0.385024381107468,0.629842324468569,0.107229625121004,0.0606142013605525
PACSIN1,1.8586417232367,1.72712519756339,2.46340377810749,2.41286637377667
BEX4,156.222482922364,173.485369265866,180.29724819781,194.101643733934
MRPL58,12.5709765441731,13.7788721568967,10.4570175573779,10.207694097715
C22orf39,6.25599459621139,6.51035015938794,8.17484190293083,7.04790469560256
WDR73,4.83596382437329,5.22283225922218,4.43814350755344,4.31016969259109
MED11,6.35928894862335,6.05824275930687,4.90715289179342,4.18036899620265
APPL1,8.8915879370302,9.41753858132586,11.1417189610622,10.1845412373082
AC100803.2,0.210066791730055,0.0234966061716399,0,0
PRR34,0.146383071411466,0.0163733893911711,0,0
LINC01281,0.232578179450704,0.0260145729920638,0,0
LINC00867,0.424676737555199,0.0475013778732534,0,0
LINC00299,0.0933366030253731,0.0104399814203099,0,0
AC007278.2,0.343634260138415,0.0384365315957742,0,0
FCGR2C,0.115184668202821,0.0128837536075221,0,0
TRBV21-1,1.18494572461523,0.132539764123359,0,0
RNF216,12.5203925205964,11.3448053881844,10.8125292970157,10.5124230131253
TM2D1,5.32437903671076,5.55225315002047,7.19908132918983,6.07803519632667
FANCA,1.41651482198936,1.08013917878018,0.901715680762821,0.98387258313587
AL133375.1,0.233764802815249,0.611846829483753,0.052082960773059,0.0588823670359653
AC005077.2,0.199208266746907,0.802153702868332,0,0.0836300285438347
FAAP20,4.0755938267302,3.64224517063658,3.3899728498771,3.25104457792014
MND1,2.57744646916085,0.976811921428015,0.540477051569533,1.18388240274826
PARS2,4.62669050718957,5.62054437310171,3.78405899915723,4.00761368143378
GNG11,9.49352915079615,7.80557257021877,10.4588722667942,10.898731019364
POP5,7.97016415599454,7.36538046777745,5.98966033004484,6.24050120956411
PHF23,14.5866549039471,11.2202077859889,10.8758504576556,10.7405838311669
GAPVD1,5.52505041621936,6.01217879903956,6.98657081870972,6.40363568287794
AL391684.1,1.52770619178188,2.18650260918843,2.43441406385179,2.50962828480339
AC080038.1,3.09687721441899,3.39733641487779,2.12303507345294,1.80014723486036
SLC44A1,3.54964516716536,3.81965401070067,4.43235752106317,4.29514262601814
FOXS1,0.486315859685399,0.769313445131493,1.31569693173489,1.48746055317541
LRRC39,1.12761284090289,1.45946850258188,2.30724115529071,1.99981198341134
AC022415.1,1.87258397087073,1.246590213917,0.874801476926528,0.722735447732151
KCTD7,8.29749171869802,10.9746078317082,11.6386312209988,11.3121083024521
ADAM23,7.42819425435478,7.52807695605757,9.11764100398142,8.51955680907852
SPEG,4.76598270342727,4.7952309434728,5.45751493482969,5.53527126948256
ZNF667,2.67834497118856,2.60199176432687,3.09955690503006,3.4256036777087
GJA5,0.167015436276265,0.0420326590962294,0,0.0175287726899289
AC053527.1,0.936424261204441,1.75068581866884,0.223538546967582,0.589683266958718
HLTF,19.2048806296923,20.7725717568397,21.953521304073,23.8712087451117
SMG7,14.2791872434575,15.1176604732592,13.42772247301,13.1963901479329
AL360181.2,2.41532067828918,2.13672731554783,5.70749378439592,3.13412215597183
NUP160,6.49656810211929,6.50229944486349,5.81475648574779,5.61167633230354
NUP98,8.95079647811319,8.44245513778561,7.90998464320168,7.65512384447786
PRSS53,0.766269210028097,0.863616670648554,1.31755404856915,1.12241501679537
AK7,1.69492336534311,1.85380752267561,1.36763335507261,1.22309543845152
CNIH1,17.7838652677694,17.692958378039,20.5173927605047,20.1966518933361
SST,18.3123327409253,49.3331017180714,68.6332064633718,74.3251729408022
MGAT3,13.853681002465,14.3603446247873,16.7705797494544,15.840511288891
AC004877.2,0.764906533418843,0.924016786275708,2.4711147665615,1.92670182621856
AL109955.1,0.714045215872032,0.449258161509049,0.132574809240514,0.224823583228231
AL159978.1,0.38873653287287,0.373544387278639,0.885791966869225,0.712129205649005
CDC14A,0.921846886359134,1.06968200355618,0.674174770995763,0.700149417282204
PLEKHG3,1.46955821296249,1.80855015166011,2.05708016353039,2.07853272453909
HDAC11,5.23162176010767,6.00020387190992,6.86220869265185,6.80743048099569
CNTNAP3C,1.16665952516129,0.854145146572761,3.07193018633691,0.935030180247041
SORCS1,13.2524279100617,11.6327985427757,11.4745599647751,10.8934742820913
ERGIC3,25.7820958538092,26.8979001546476,29.0184911383681,30.7048234040406
DNAJC2,5.93315297821761,5.1646893460501,4.68889470433143,4.76477118751117
C14orf119,9.80921881497761,8.88348129591126,7.87280140999944,8.03721884765123
MYO1E,2.65166198247229,2.21349848109203,2.11878014372633,1.83139292685329
NIPAL3,5.08167493725177,4.48780430584433,5.76955588640222,5.59620420694006
TRMT6,5.46029015050448,5.27687976145375,4.10925732878965,4.63043698825729
SDCBP,49.3084237653616,48.4889154137063,43.0614245664874,46.6541088703925
CNNM3,5.43672561330102,5.13879715900025,6.4610705549586,6.55973036390704
NR1H2,11.4147982317939,13.9366992260937,11.152109586259,10.6245567038143
SRP19,1.99094617455239,1.6183033365607,1.43169953023594,1.46497671946664
CHD5,6.13376151564896,6.5198306779647,7.64329298349872,7.11827684814965
AC140725.1,0,0.45667166252405,1.12302093636079,0.825260017643782
ASB4,0.298487956689177,0.420673440266454,0.0997549867575201,0.213025023847814
STXBP6,0.465732975188629,1.35506998708791,1.98040503130384,2.11734189039207
PNMA8B,4.33547522780275,5.11835542426837,6.10901157400235,5.54409675241284
AL590133.2,1.17783808102285,1.89712443866032,0.393634716382502,0.741705908679254
FAM71E1,2.42840728748305,2.7980616870487,4.20455166087492,3.7216964809833
RBFA,2.96671526753925,3.4450367921414,4.49799755800432,3.93793627151867
AL035425.1,2.35512577041905,1.90899729687957,1.43106452965228,1.00155054210707
AC007540.1,1.1748179833792,0.181948078559878,0.100673178614591,0
LINC02035,2.45990923985133,3.36073983346543,3.79361025090254,3.75143904519861
RPS6KC1,7.0762380763021,7.63017932550685,8.5755983230859,8.81884730722176
DLGAP3,5.24192736109225,5.88000649305231,7.68763883153158,6.23913237841483
PHGDH,8.30160521400533,9.58807349951222,10.4275546091957,10.348909803216
NSL1,5.49904413681942,5.17497961450805,4.10476367940594,4.64063866529844
AC127164.1,0.0436776943296365,0.153892690850574,0.0121642758716868,0.0137523164192674
PHC3,4.99910431440404,5.14153072330257,6.09696024870886,5.59345944205942
ATP5MF,21.7911952802793,23.7208309276778,19.9229344101744,19.8605694599462
MFSD12,9.99363359028024,8.02381716996492,7.79596154167592,7.65459613164149
AC025370.1,1.65038752725139,1.1867196719107,0.525296413971847,0.296936808037286
VANGL2,42.5746117055385,41.1400449417242,47.0268171654272,46.9850414297621
FNDC3B,6.93310820756531,6.18692023274859,7.61965473893001,7.53596678461652
MCEE,4.37301398369905,4.28860808199156,6.38016269469973,5.68519405864492
AC079305.1,3.21368045553628,1.75621827732195,0.716010242290951,1.15640720832156
GOLGA4,10.9840065269167,12.1656616350078,12.9920720086537,13.4789454219686
AL136040.1,1.13531082995583,0.897986224892425,0.225846467069017,0.510661236241115
LCN12,1.83661683318628,2.47062771378301,1.75629877654735,1.06443612066435
MYH7B,0.392840410026684,0.389647855289402,0.66930971655405,0.57479168527606
RECQL,11.4726666698762,9.26627659540264,8.32224503956597,9.2406975689846
RNF141,9.25732533706217,8.81189435356829,10.1756252082219,10.780894561989
PPP1R27,0.44268503721535,0.127325984582275,0.0352251908610061,0.0398238231161118
CHST15,3.22976356797778,2.68129115739823,4.14311449933507,3.36332055593286
DRG2,4.80373894890566,4.45616893092555,3.58136240857521,4.25135298254005
PRKD1,1.53697991810512,1.83179306159155,2.17469204631369,2.41409758509126
BGN,1.45690840009764,2.93327301864204,3.43327140521958,3.26985570225813
ZNF292,8.37970605923558,8.50592714747435,7.6826334459029,7.6086890457397
RACK1,107.278141311993,113.14585547946,123.010388862351,122.008393145291
HAS1,0.204452928834399,0.535127079780525,0.865492842119017,0.823985287928546
FTH1P7,1.49406200060181,2.25605728931718,4.34590792247663,3.44973867743318
RPL13,154.631705307479,171.185799597745,183.970316664018,179.583968876585
APC2,19.0211509577013,18.4239311322361,17.6802859003638,16.771435185018
SPICE1,0.421194660455934,0.516940130264285,0.636329033396573,0.821135036590202
LMAN2L,9.94497083604716,9.33032970741275,11.1917804079783,12.4185498642777
LEPR,2.91751632178496,2.82341171405371,2.60368996511933,2.25337691685921
GPM6B,123.534750411228,112.859138905146,127.292958756772,137.586354572048
MRPL14,21.977304089492,19.4306887566542,15.594474824167,17.9311850564998
AL356968.2,1.93186059796722,1.65121138120271,0.974535590598526,0.872227266674362
LMNB2,24.3175643588378,22.161858791967,21.3956265917986,20.6513208924076
AC079385.3,0.792893224876442,1.596375107068,2.77604112303375,2.35383899869359
TOMM22,19.1134467528685,17.0727670237369,15.0957386624023,15.9866567115538
UBQLN4,21.7747272282998,21.5870979411027,24.8230775496724,24.9835545044657
TMEM41A,2.71165013768662,2.20828250284905,1.83720420927209,2.14362248983263
RAPGEF4,1.78027194198983,2.18682244567906,2.68487699314058,2.45259223841486
GAB1,3.31442867768646,2.68018743887521,2.567449599053,2.44071746512158
SS18L2,11.7192166785777,13.7874030130913,8.33648376749671,11.5587265953497
TMEM33,8.63533990283105,9.56062077168676,9.83040601600822,11.470913939419
CADM3-AS1,0.659820007946266,0.398535465854802,0.901651256393817,0.853161178289927
NASP,17.0768791767565,16.4688318181316,15.237402042544,15.3365024527225
AC074029.4,0.418991029037336,0.521033134057832,0.192194250082402,0.0931221942365454
PRCP,5.22334099642598,4.48336102251694,5.66327927893334,5.72177600353705
PLXDC1,1.48660001152187,1.65562552826036,2.04121190879258,1.98424119680753
ZDHHC18,7.91446088471847,7.01700035975834,6.1876780217912,6.64517191486828
TPH2,0.3372366819081,0.465964591433834,0.670336042970328,0.641256085515073
RC3H1-IT1,0,1.13250494880406,0,0
MSL1,24.5906540984996,25.9957118111855,28.6223224092086,28.395995632107
ZNF883,0.423485757250802,0.828031928440782,1.07961515914578,0.943624993239003
MED22,5.22618365363703,4.42467049765308,4.02734522256793,4.16170528256134
LINC01105,0.843719890746353,0.995599915968591,0.728272229541335,0.570010036014015
MTSS1,17.385542482651,16.1466263180902,19.810128558462,18.4233911593337
OXLD1,10.5094811225665,10.4066909295559,9.69784729594358,6.56391186533423
SAR1B,5.48326977775671,5.8143887620571,6.3225474336603,6.86371928145587
POLM,3.26760161189489,3.12494912550444,2.29782547685196,2.71354933267147
CD164L2,0.0224487512747617,0.0225986467001122,0.2250718833995,0.141363840507707
AC005962.1,3.23255132236546,3.8908145480385,5.40161013416296,6.63781284837952
PLEKHM1P1,1.74745331640427,1.78090624609538,1.3560388299043,1.43767810316412
CBWD3,0.286385128994864,0.430574020636159,0.40604331136006,0.72136754875135
FAR1,13.8779191936094,14.9667273010182,15.8547170549531,17.2321786584923
SOX1,32.565855288745,29.0180936635796,35.1649783426378,35.9182438919388
TP53INP1,17.0565936498114,13.4649752334456,13.3718138506251,13.4298686958104
TRMT11,4.83505491652042,5.78645965177762,6.29724600745272,6.63939245843759
LRR1,2.85512144922125,1.40776444674646,1.27657345989753,1.36984497792869
MTF2,10.9330243537015,12.3876342479256,13.4405593541415,13.7206179001219
DCTN5,13.7309848792095,13.0768683319249,12.3757127559984,12.1660029122002
COA7,7.87649876779849,8.36098382371464,9.58326478224285,9.89223766204217
DRAIC,0.0645287598259307,0.0599627382026054,0.135476072602908,0.112527485457389
LINC00511,0.207471025863923,0.213868909730517,0.314327884977056,0.286380967152643
GPSM2,2.162926120769,1.78837224774205,1.57652212916129,1.59272610768915
ANAPC10,1.08414759943419,1.21378520828761,1.61408804129511,1.72271940708939
ZBTB45,6.43434542096506,5.88355568487685,5.22658149361007,4.86218820135484
DPYSL5,76.3480667249187,81.3992240530031,89.8684535405988,85.9497901492688
TPST2,13.6459237603717,8.30719691065202,7.56411986572996,7.7221638689484
GTF3C4,9.65200730677402,8.42602899872419,7.76654107522444,8.28272986447299
CFL1,101.443318684559,89.7931922157599,85.8465418146805,90.3315567734892
ARHGEF18,1.57257913220253,1.15402064390199,0.990536886683133,0.97177154258233
ECM2,0.32620556291957,0.469119588231581,0.228419168890796,0.152595882025671
STOML3,0.581814620340174,0.543863848430003,0.208331843092236,0.235529468143861
ANKRD29,0.401471205711182,0.599010882012066,0.295498068789097,0.279900846589364
HEXA,5.54421675226624,5.45322673310279,6.22889248252661,6.49755784372764
APEX2,4.85712112943461,3.76666164790638,3.47615643889957,3.20087813409685
NIPBL,7.76735752823044,7.75663871711673,7.12516852296581,6.88090439976834
PTPN1,22.2229860553095,20.6821069789289,19.7546636070485,18.663714090989
TAS2R43,0.490746752550804,0,0,0
AC005833.2,1.12248756095696,0,0,0
NGB,1.02141818300166,0.832383486787467,1.76097908770905,1.56207043761016
GNPAT,16.0172976206805,16.8880289697716,14.2433561537608,14.6694917593864
ZBTB39,4.76001211774661,4.93383031180765,4.07006813068689,4.14314275931831
FAM168B,54.2733484641795,57.3259475833203,61.4373863458703,63.4911175303718
MPDU1,9.72404389545607,7.46162393180351,6.77428895290442,7.41161537370132
VWC2L,0.665805067444731,0.714346246866014,1.23943504738335,0.904739391015329
UBE3A,10.8671351134072,9.3306007863495,11.0862360286268,12.1777540042102
INPP4B,1.04889423005579,1.13737154188584,0.825864343721465,0.909217303189419
CDK18,1.87135038459216,1.69478602205346,2.21918702424338,2.43287355763883
LINC02384,0.391024761072779,0.325177335949407,0.151514067703444,0.0856470793250404
MIR193BHG,0.454467528700169,0.79300366063029,1.10537452538359,0.868098775378969
ZBTB42,1.4197096193512,1.53549268346755,0.928023664683597,1.07873099558334
PHKG2,2.13560600254708,2.41399231596313,2.85488702279812,2.8894625922776
NPTX1,2.59746419717734,2.30515973467123,1.72853579793745,2.15219751213061
PCDHGC4,1.05010871614474,1.47440495144224,1.84709173308557,1.76339312297495
AC009779.2,5.23905316912345,4.89046930075132,3.50179407775619,3.71901519865411
GOLGA8A,14.2951852217581,15.5249421841065,16.3937098928699,17.8927375292074
SBF2,5.26576584391345,5.33668787230646,6.11265781163335,6.03306337602232
AC104109.2,0.420051281786497,0.585493005972301,0.17997638066854,0.0813888853247475
TRBV14,0.902815790183029,0.68163307263442,0.125717491521177,0
ZBTB7B,5.34524435942318,4.6091680928235,4.27024600528357,3.86217970537551
ACSM3,0.23430274278593,0.0530701280023474,0.0261014070864729,0.0663951006465372
TIAL1,15.679627151931,15.4080584305888,17.4879782359139,17.8723795330755
TIE1,0.164270934036888,0.39963887049087,0.541370243589699,0.499981138680052
FRMD4A,10.9461174948729,9.67447972652343,9.55935341885093,9.12495772321382
ASCL1,19.7765779702098,17.6322924067993,21.8866422536625,22.3395698820188
AL355877.1,0.201018683461311,0.101180465498121,0.383889450762252,0.415922454713462
AC104794.4,1.23276864623647,0.620500061635817,0.228884760347972,0
KLHL28,5.39534722456056,6.10529751498999,6.73724956171363,6.86654725447392
VAX1,7.80519190270623,5.40289601007635,5.27344477046363,5.68273846342263
HAVCR1,0.383413400433378,0.10721487195474,0,0.0804807806070376
AP2A1,16.2138582990837,16.2061003787534,18.1615058823742,18.5003469043528
RAPGEF5,1.2745829072972,1.40464982229945,1.69888568385953,1.74606765305283
MMP1,0.697734538352112,0.304370504007146,0.155455740784562,0.17575041531547
AC034228.3,0,0,0.635745748938051,0.102677437180153
SOX4,122.084507139173,120.259316286054,133.447011932886,134.982896088213
AC138969.1,0.821142412466612,1.43034052333852,1.7729811757321,1.35372530094566
POTEJ,0.325045708673641,0.0545360188175336,0.0301751708883227,0.0511717880832805
MCAM,8.55613194200743,7.80538135558487,7.05583069227908,7.37830490309734
TBC1D13,12.6108538125466,12.5097300221304,11.010667513304,11.0279486911306
TLE2,8.12422421195659,8.40692043224066,10.0995542210304,9.70319580809114
DDB1,23.9271262614897,23.7066607777808,26.7793036630866,26.3083883341767
RAB40AL,0.356213032861331,0.53788732262308,1.43848177373211,0.953333561534676
STAMBPL1,2.27531567680874,1.80176940771588,1.52566914350561,1.61533060035719
REV3L,8.35969274563421,9.21734322275806,10.1261012748071,9.97583403665097
NFAM1,0.716766206466009,0.348882390967316,0.210588144641971,0.367040506914922
KIF12,0.166006888955756,0.425384539399873,0.588420801882715,0.722259337424027
SYCP2,0.503104082272966,0.306731368750688,0.252601554259686,0.178486605924052
