gene_name,IBD7_fpkm,IBD7_1_fpkm,IBD8_fpkm,IBD8_1_fpkm,IBD10_fpkm,IBD10_1_fpkm,CtrlBF_fpkm,CtrlBF_1_fpkm,CtrlDM_fpkm,CtrlDM_1_fpkm,CtrlTL_fpkm,CtrlTL_1_fpkm
AC099518.5,0,0,0,0,0,0,0.051431187,0,0,0,0.055144961,0
AC092329.3,0,0,0,0,0,0,0.030712847,0,0,0,0.032930578,0
AC020907.3,0,0,0,0,0,0,0.103499575,0,0,0,0,0.103801042
AC008395.1,0,0,0,0,0,0,0,0,0,0,0,0.193237524
RNU6-501P,0,0,0,0,0,0,1.169545197,0,0,0,0,0
AC093616.1,0,0,0,0,0,0,0,0,0.059799678,0,0,0
MTND5P28,0,0,0,0,0,0,0,0,0,0,0,0.073585431
HTR3C,0,0,0,0,0,0,0,0,0,0,0,0.069119138
EHHADH-AS1,0,0,0,0,0,0,0,0,0.075848857,0,0,0
RN7SKP96,0,0,0,0,0,0,0,0.169489355,0,0,0.211110508,0
AC079298.2,0,0,0,0,0,0,0,0,0.269684823,0,0,0
AC099554.1,0,0,0,0,0,0,0,0,0,0,0.219230143,0
RPS17P2,0,0,0,0,0,0,0.286653235,0,0,0,0,0
AL450327.1,0,0,0,0,0,0,0,0,0,0,0,0.044565037
TAAR3P,0,0,0,0,0,0,0,0,0.057414348,0.054845005,0,0
AC002383.1,0,0,0,0,0,0,0.087149419,0,0,0,0,0.087403262
AL356133.1,0,0,0,0,0,0,0,0,0.332756274,0,0,0
AC023510.1,0,0,0,0,0,0,0,0,0.25262313,0,0,0
MORF4L1P4,0,0,0,0,0,0,0,0,0,0,0,0.120179485
RNU6-689P,0,0,0,0,0,0,1.093032894,0,0,0,0,0
MT1A,0,0,0,0,0,0,0,0,0.312589227,0,0,0
MFSD1P1,0,0,0,0,0,0,0.044067264,0,0,0,0,0.044195621
C17orf47,0,0,0,0,0,0,0.05508927,0,0,0,0,0
CETN1,0,0,0,0,0,0,0.066527031,0,0,0,0,0
AL121757.2,0,0,0,0,0,0,0,0,0,0,0.200318916,0.187372487
BCRP5,0,0,0,0,0,0,0.462270829,0,0,0,0,0
AL031597.1,0,0,0,0,0,0,0,0,0.286540125,0,0,0
SCARNA21B,0,0,0,0,0,0,0,0,0.884180956,0,0,0
LINC01225,0,0,0,0,0,0,0,0,0,0,0,0.032994424
RNVU1-3,0,0,0,0,0,0,0,0,0,0,0,0.728541472
AL356272.1,0,0,0,0,0,0,0,0,0,0,0,0.14097978
RPL22P4,0,0,0,0,0,0,0,0,0,0,0.321537543,0
AC090952.1,0,0,0,0,0,0,0.131114932,0,0,0,0,0.131496835
LINC01932,0,0,0,0,0,0,0,0,0.216030251,0,0,0
MIR5690,0,0,0,0,0,0,0,0,0,0,1.71780331,0
AL133457.1,0,0,0,0,0,0,0,0,0.125415738,0,0,0
RPS3AP30,0,0,0,0,0,0,0,0,0,0,0.147876936,0
AP003469.1,0,0,0,0,0,0,0,0,0,0,0.208305053,0
LINC02470,0,0,0,0,0,0,0,0,0,0,0.128089522,0
LINC02598,0,0,0,0,0,0,0,0,0,0,0.223131035,0
PSMB11,0,0,0,0,0,0,0,0.023857032,0,0,0.029715555,0
AC064799.2,0,0,0,0,0,0,0.094546904,0,0,0,0,0
AC068870.3,0,0,0,0,0,0,0,0,0,0,0.049447808,0
AC012174.1,0,0,0,0,0,0,0,0,0,0,0,0.164278959
AC003070.2,0,0,0,0,0,0,0.302990984,0,0,0,0,0
AC009716.1,0,0,0,0,0,0,0,0,0,0,0.157537238,0.14735575
HIGD1AP15,0,0,0,0,0,0,0,0.17977978,0.221045239,0,0,0
KLF17,0,0,0,0,0,0,0,0,0.039535399,0,0,0
AC099788.1,0,0,0,0,0,0,0.147483631,0,0,0,0,0
FAM151A,0,0,0,0,0,0,0,0,0.061738321,0,0,0
AL031429.1,0,0,0,0,0,0,0.156147556,0,0,0,0,0
AC009411.2,0,0,0,0,0,0,0,0,0.06608934,0,0,0
LINC01191,0,0,0,0,0,0,0,0,0,0,0.074288887,0.069487664
CRYGB,0,0,0,0,0,0,0,0,0,0,0,0.182987796
CIDEC,0,0,0,0,0,0,0,0,0,0,0,0.060900923
AC080013.4,0,0,0,0,0,0,0,0,0,0.091098483,0.096609893,0
RN7SL169P,0,0,0,0,0,0,0,0,0,0.204577562,0.216954397,0
YTHDF1P1,0,0,0,0,0,0,0,0,0,0,0.076184472,0
AC008781.2,0,0,0,0,0,0,0,0,0.049913441,0,0,0
TMPOP1,0,0,0,0,0,0,0,0,0.048849777,0,0.049486836,0
AL591501.1,0,0,0,0,0,0,0,0,0,0,0.244921175,0
H2BFM,0,0,0,0,0,0,0,0,0.065773291,0,0,0
AP003472.2,0,0,0,0,0,0,0.078704253,0,0,0,0.084387377,0
SPATC1,0,0,0,0,0,0,0,0,0,0,0.062481137,0
ARL2-SNX15,0,0,0,0,0,0,0,0,0,0.024716938,0,0.024518223
RNU7-59P,0,0,0,0,0,0,0,0,0,0,0,1.922871754
AP001893.3,0,0,0,0,0,0,0,0,0,0,0.220386013,0
AC005324.4,0,0,0,0,0,0,0,0,0.028216397,0,0,0
KRT17P1,0,0,0,0,0,0,0,0,0.05670423,0,0,0
AC004147.4,0,0,0,0,0,0,0,0,0,0,0,0.063609098
AC012123.2,0,0,0,0,0,0,0.235795403,0,0,0,0,0.236482212
KIZ-AS1,0,0,0,0,0,0,0,0.009234698,0.011354369,0,0,0
MIR941-1,0,0,0,0,0,0,0.812184165,0,0.859620374,0,0,0
CYP2T3P,0,0,0,0,0,0,0,0,0.151512037,0,0,0
GSTT2,0,0,0,0,0,0,0,0,0,0,0.105911859,0
RNA5SP494,0,0,0,0,0,0,0.453312092,0,0,0.458317174,0,0
RNU6-564P,0,0,0,0,0,0,1.124562689,0,0,0,0,0
C1orf146,0,0,0,0,0,0,0.110230462,0,0,0,0,0
AC242498.1,0,0,0,0,0,0,0,0,0.557591594,0,0,0.528356653
AC096631.1,0,0,0,0,0,0,0.108391585,0,0,0,0,0
AL359918.1,0,0,0,0,0,0,0,0,0,0,0.023051405,0.021561613
OR14I1,0,0,0,0,0,0,0,0,0.132249288,0,0,0
MTCO3P43,0,0,0,0,0,0,0,0,0.160551665,0,0,0
AC009227.2,0,0,0,0,0,0,0,0,0,0,0.245400473,0
MTCO1P54,0,0,0,0,0,0,0,0,0.173855806,0,0,0
LINC01214,0,0,0,0,0,0,0.349117969,0,0,0,0,0
AC073359.1,0,0,0,0,0,0,0,0,0,0,0,0.225134697
SAMD7,0,0,0,0,0,0,0,0.020039148,0,0,0.02496012,0
AL024498.2,0,0,0,0,0,0,0,0,0,0.037207625,0,0.036908489
TPT1P4,0,0,0,0,0,0,0,0,0,0.113916985,0,0.113001134
NOX3,0,0,0,0,0,0,0,0,0,0,0,0.057441321
UPK3BP1,0,0,0,0,0,0,0,0,0.24319319,0,0,0
AC005229.2,0,0,0,0,0,0,0,0,0,0,0,0.293972875
FAM90A11P,0,0,0,0,0,0,0.02636486,0,0,0.026655958,0,0
AC103409.1,0,0,0,0,0,0,0,0,0,0.070890786,0,0.07032085
AC016405.2,0,0,0,0,0,0,0.37485423,0,0,0,0,0
AL391117.1,0,0,0,0,0,0,0.04930629,0,0,0.049850688,0,0
SERPINH1P1,0,0,0,0,0,0,0.046819263,0,0,0.047336201,0,0
MRGPRX2,0,0,0,0,0,0,0,0,0,0,0,0.057610598
AP001085.1,0,0,0,0,0,0,0,0,0,0,0,0.183560527
AP001282.2,0,0,0,0,0,0,0,0,0,0,0,0.379596042
AP002884.3,0,0,0,0,0,0,0.098281109,0,0,0,0,0
AL512598.1,0,0,0,0,0,0,0.214202417,0.184389518,0,0,0,0
MIR608,0,0,0,0,0,0,0.584772598,0,0,0,0,0.586475885
RPS3AP43,0,0,0,0,0,0,0,0,0,0,0,0.150185886
AC023161.2,0,0,0,0,0,0,0,0,0,0,0.160768771,0
MTCO3P2,0,0,0,0,0,0,0,0,0,0,0,0.685936708
FABP5P1,0,0,0,0,0,0,0,0,0,0,0.152554309,0.142694863
AL133241.1,0,0,0,0,0,0,0.240153018,0,0,0,0,0
AC092119.1,0,0,0,0,0,0,0.125218972,0,0,0,0,0
AC090617.9,0,0,0,0,0,0,0,0,0,0.441215787,0,0.437668571
AC119868.2,0,0,0,0,0,0,0,0,0,0,0,0.271516613
MIR6813,0,0,0,0,0,0,0,0,2.210452391,0,0,0
RF00150,0,0,0,0,0,0,1.719919407,0,0,0,0,0
RNA5SP492,0,0,0,0,0,0,0,0,0,0,0,1.028905062
MTCYBP45,0,0,0,0,0,0,0,0,0.219089087,0,0,0
RNU6-1245P,0,0,0,0,0,0,0.551672263,0,0,0,0.591507744,0
PRDX3P2,0,0,0,0,0,0,0,0,0,0,0,0.191972466
HNRNPFP1,0,0,0,0,0,0,0,0,0,0,0,0.103526193
AL359273.1,0,0,0,0,0,0,0,0,0,0,0.13856314,0
AC093578.1,0,0,0,0,0,0,0,0,0.33637319,0,0,0
AL445433.1,0,0,0,0,0,0,0.455075952,0,0,0,0,0
CTXND2,0,0,0,0,0,0,0.047581172,0,0.050360185,0,0,0
RN7SL861P,0,0,0,0,0,0,0,0,0,0,0.439998743,0
AC104461.1,0,0,0,0,0,0,0.034974438,0,0,0,0,0
AC004704.1,0,0,0,0,0,0,0.200608096,0,0,0,0,0
AC023424.1,0,0,0,0,0,0,0,0,0,0,0.273201834,0
AC091932.1,0,0,0,0,0,0,0,0,0,0,0.293675976,0
AC011377.1,0,0,0,0,0,0,0,0,0,0,0,0.426527916
RNU6-390P,0,0,0,0,0,0,0,0,0,0,0,1.138788126
AL359852.1,0,0,0,0,0,0,0,0,0,0,0,0.053388792
SNORA14A,0,0,0,0,0,0,0,0,0,0,0,0.868853163
AC245164.1,0,0,0,0,0,0,0.283870193,0,0,0,0,0
AC026991.2,0,0,0,0,0,0,0.144210259,0,0,0,0,0
AL845321.1,0,0,0,0,0,0,0,0,0,0,0,0.134358737
AL158827.2,0,0,0,0,0,0,0,0,0.375107072,0,0,0
AL049714.1,0,0,0,0,0,0,0,0,0.356730069,0,0,0
AP003072.3,0,0,0,0,0,0,0,0,0,0,0.211110508,0
MTCO2P15,0,0,0,0,0,0,0.178284329,0,0,0,0,0
ZNRF2P3,0,0,0,0,0,0,0.312712619,0,0,0,0,0
MIR548E,0,0,0,0,0,0,0,0,1.406651522,0,0,0
KRT2,0,0,0,0,0,0,0,0,0.04908221,0,0,0
LINC02388,0,0,0,0,0,0,0,0,0,0,0,0.049139161
RF00537,0,0,0,0,0,0,0,0,0,0,0,1.274947576
PPIAP8,0,0,0,0,0,0,0,0,0,0,0.25487732,0
LINC00393,0,0,0,0,0,0,0.0232699,0,0,0,0,0
LINC02290,0,0,0,0,0,0,0,0,0,0.048700919,0.051647299,0
AC012175.1,0,0,0,0,0,0,0,0,0.23311739,0,0,0
AC027277.2,0,0,0,0,0,0,0,0,0.142281993,0.135914748,0,0
MIR6862-1,0,0,0,0,0,0,0.835389426,0,0.884180956,0,0,0
SNORA70D,0,0,0,0,0,0,0,0,0,0,0,0.868853163
AC135178.4,0,0,0,0,0,0,0,0,0,0,0,0.214042294
MIR451B,0,0,0,0,0,0,0,0,0,0,0,1.724929074
MIR548AA2,0,0,0,0,0,0,1.205716698,0,0,0,0,0
SMIM6,0,0,0,0,0,0,0,0,0,0,0,0.108006609
AC015878.1,0,0,0,0,0,0,0,0,0,0,0,0.172746947
AC027229.1,0,0,0,0,0,0,0,0,0.489270094,0,0,0
AC006305.1,0,0,0,0,0,0,0,0,0.019383861,0,0,0.01836755
FAM83C,0,0,0,0,0,0,0,0,0.039359407,0,0,0
RN7SL615P,0,0,0,0,0,0,0.196232416,0,0,0,0.210402083,0
AC008761.2,0,0,0,0,0,0,0,0,0,0,0.299283154,0
AC006946.3,0,0,0,0,0,0,0,0.066585104,0,0,0.082936271,0
RN7SL162P,0,0,0,0,0,0,0.400529177,0,0,0,0,0
FAM138A,0,0,0,0,0,0,0,0,0.101546623,0,0,0
TBC1D3P6,0,0,0,0,0,0,0,0,0.128674983,0,0,0
AC098484.3,0,0,0,0,0,0,0,0,0,0,0.039633262,0.037071801
AL162430.1,0,0,0,0,0,0,0,0,0,0,0.144137519,0
AL390243.1,0,0,0,0,0,0,0,0,0,0,0.177118138,0
MIR6068,0,0,0,0,0,0,0,0,0,0,2.089994027,0
GBP7,0,0,0,0,0,0,0,0,0,0,0.025550049,0.023898773
RPS3AP12,0,0,0,0,0,0,0,0,0.082194777,0,0.083266694,0
GS1-279B7.1,0,0,0,0,0,0,0,0,0,0.04906466,0.052033046,0
AL606489.1,0,0,0,0,0,0,0,0.103576828,0.127351167,0,0,0
AL592402.1,0,0,0,0,0,0,0.265805727,0,0,0,0,0
AL353593.3,0,0,0,0,0,0,0,0,0,0,0,0.153527719
AL356583.2,0,0,0,0,0,0,0,0,0.442090478,0,0,0
FAM183DP,0,0,0,0,0,0,0.293119097,0,0,0,0,0
TMEM30CP,0,0,0,0,0,0,0,0,0,0,0.097133727,0
ATP5MC1P3,0,0,0,0,0,0,0,0,0,0,0,0.286085798
AC097173.2,0,0,0,0,0,0,0,0,0,0,0.264556206,0
RN7SKP253,0,0,0,0,0,0,0,0,0.200299893,0,0.202912041,0
RN7SKP35,0,0,0,0,0,0,0,0,0,0,0.830461203,0
AC010343.3,0,0,0,0,0,0,0,0,0,0,0.128089522,0
RNU6-272P,0,0,0,0,0,0,1.124562689,0,0,0,0,0
LINC01950,0,0,0,0,0,0,0,0,0,0.071061196,0,0.07048989
MIR874,0,0,0,0,0,0,0,0,0,0,0,1.503784321
AC139491.6,0,0,0,0,0,0,0.051887542,0,0,0,0,0
MIR548B,0,0,0,0,0,0,0.602858349,0.518951944,0,0,0,0
BTF3L4P3,0,0,0,0,0,0,0.122851386,0,0,0.124207805,0,0
LEP,0,0,0,0,0,0,0,0.014718812,0,0,0.018333281,0
AC006003.1,0,0,0,0,0,0,0,0,0.10096683,0,0,0.095673064
RN7SL325P,0,0,0,0,0,0,0,0,0,0,0,0.41447059
LZTS1-AS1,0,0,0,0,0,0,0.131114932,0,0,0,0,0
AC009623.1,0,0,0,0,0,0,0.103408063,0,0,0,0,0
AC023632.5,0,0,0,0,0,0,0.238196578,0,0,0,0,0
INSL4,0,0,0,0,0,0,0,0,0,0,0,0.060089742
AL356000.1,0,0,0,0,0,0,0,0,0,0,0.101292118,0
AL390778.1,0,0,0,0,0,0,0,0,0.117443391,0.112187695,0,0
RNU7-28P,0,0,0,0,0,0,0.94318161,0,0.998268822,0,0,0
AL353699.1,0,0,0,0,0,0,0,0,0,0,0,0.321356649
AC068858.1,0,0,0,0,0,0,0,0,0,0,0,0.094669231
AC018716.1,0,0,0,0,0,0,0.10423754,0,0,0.105388441,0,0
RNU6-441P,0,0,0,0,0,0,0,0,1.167786169,0,0,0
KRT82,0,0,0,0,0,0,0.043901847,0,0,0,0,0
LINC02392,0,0,0,0,0,0,0,0,0,0,0.111764386,0
LINC00407,0,0,0,0,0,0,0,0,0,0,0,0.39761077
HNF4GP1,0,0,0,0,0,0,0,0,0,0,0.100400033,0
TRAJ18,0,0,0,0,0,0,0.886019089,0,0,0.895801749,0,0
OR6J1,0,0,0,0,0,0,0.028080317,0,0,0,0,0
AC099506.1,0,0,0,0,0,0,0.014485326,0,0,0,0,0.014527518
RPL21P121,0,0,0,0,0,0,0.251515096,0,0,0,0,0
AC023855.1,0,0,0,0,0,0,0,0,0,0,0.174651311,0.163363756
TBC1D3P2,0,0,0,0,0,0,0.055271512,0,0,0,0,0
AC005181.1,0,0,0,0,0,0,0.093116656,0,0,0,0,0
AC010422.3,0,0,0,0,0,0,0,0,0,0.070552405,0.074820789,0
BNIP3P10,0,0,0,0,0,0,0,0,0,0,0,0.203284536
ARL5AP4,0,0,0,0,0,0,0,0,0.120884115,0,0,0.114546071
MIR3928,0,0,0,0,0,0,0,0,1.067114947,1.01936061,0,0
RPS29P31,0,0,0,0,0,0,0,0,0.754788621,0,0,0
TBC1D22A-AS1,0,0,0,0,0,0,0,0,0.063447121,0,0,0
AL669831.6,0,0,0,0,0,0,0,0,0.147891677,0,0,0
AL589702.1,0,0,0,0,0,0,0.070710109,0,0,0,0,0
AL009183.1,0,0,0,0,0,0,0,0,0,0,0.353238427,0
CLCA4,0,0,0,0,0,0,0,0,0,0.017151992,0,0.017014096
NUDT4P2,0,0,0,0,0,0,0,0,0,0,0.114834837,0.107413166
MIR555,0,0,0,0,0,0,0,0,0,0,0,1.221824761
AL606752.1,0,0,0,0,0,0,0,0,0,0,0,0.176118884
RN7SL466P,0,0,0,0,0,0,0,0,0,0,0.425083531,0
MIR921,0,0,0,0,0,0,2.088473566,0,0,0,0,0
EEF1A1P32,0,0,0,0,0,0,0,0,0,0,0,0.087078825
LINC01221,0,0,0,0,0,0,0.176668459,0,0,0,0,0
IL24,0,0,0,0,0,0,0,0,0,0,0.063365155,0
AC104333.1,0,0,0,0,0,0,0.397804489,0,0,0,0,0.398963187
AL356364.1,0,0,0,0,0,0,0,0,0.340069599,0,0.34450451,0
AC067959.1,0,0,0,0,0,0,0,0,0,0,0.330869767,0
AC021171.2,0,0,0,0,0,0,0,0,0,0,0.116110779,0
AC013480.1,0,0,0,0,0,0,0,0,0,0,0,0.339003402
AC068276.1,0,0,0,0,0,0,0,0,0,0,0,0.309485955
ATP1B3P1,0,0,0,0,0,0,0,0,0,0,0,0.142868669
SNORA36C,0,0,0,0,0,0,0,0,0.937767681,0,0,0
NECAP1P2,0,0,0,0,0,0,0,0,0,0,0,0.161341371
AC018878.1,0,0,0,0,0,0,0.135051408,0,0,0,0.144803281,0
RPL22P12,0,0,0,0,0,0,0,0,0,0,0,0.303088313
RNU7-190P,0,0,0,0,0,0,0,0,2.029267769,0,0,0
RPS29P8,0,0,0,0,0,0,0,0.294376249,0.361945421,0,0,0
DNAJB1P1,0,0,0,0,0,0,0.114213398,0,0,0,0,0
AC016903.2,0,0,0,0,0,0,0,0,0,0,0.384661477,0
PPP1R14BP2,0,0,0,0,0,0,0,0.113374636,0,0,0.141215813,0
RN7SKP213,0,0,0,0,0,0,0,0,0,0,0.420804167,0
RN7SKP283,0,0,0,0,0,0,0,0,0,0,0,0.434426582
AC123023.1,0,0,0,0,0,0,0,0,0,0,0.2259453,0
AC137936.1,0,0,0,0,0,0,0.138407716,0,0,0,0,0
SNRPCP10,0,0,0,0,0,0,0,0,0,0,0.597141151,0
FCF1P3,0,0,0,0,0,0,0.198227999,0,0,0,0,0
AC069499.2,0,0,0,0,0,0,0,0,0,0,0.328271313,0
RNU6-230P,0,0,0,0,0,0,1.124562689,0,0,0,0,0
RNU6-720P,0,0,0,0,0,0,0,0,1.146160499,0,0,0
SETP11,0,0,0,0,0,0,0,0,0,0,0.181738611,0
RN7SL73P,0,0,0,0,0,0,0,0,0,0,0.497617626,0
AC017013.1,0,0,0,0,0,0,0,0,0,0,0.156945734,0
TMPRSS11E,0,0,0,0,0,0,0,0,0.028948862,0.027653375,0,0
APOBEC3AP1,0,0,0,0,0,0,0,0,0.431307784,0,0,0
AC139497.1,0,0,0,0,0,0,0,0,0,0,0,0.23412211
LINC02160,0,0,0,0,0,0,0,0,0,0,0.242552498,0
AC108114.1,0,0,0,0,0,0,0,0,0.283261634,0,0,0
PCBP2P3,0,0,0,0,0,0,0,0,0,0,0,0.139140186
AC011383.1,0,0,0,0,0,0,0,0,0,0,0,0.190105635
MIR103B1,0,0,0,0,0,0,1.886363221,0,0,0,0,0
AL033381.1,0,0,0,0,0,0,0,0,0,0,0.036506446,0
NOP56P1,0,0,0,0,0,0,0,0,0,0,0.337095811,0
ZNF90P2,0,0,0,0,0,0,0.108794902,0,0,0,0,0
AL138880.1,0,0,0,0,0,0,0,0,0,0,0,0.182702768
KNOP1P4,0,0,0,0,0,0,0,0,0,0,0,0.081568273
RN7SL11P,0,0,0,0,0,0,0.399162183,0,0,0,0,0
AL049844.1,0,0,0,0,0,0,0,0,0.162447945,0,0,0
AC147651.1,0,0,0,0,0,0,0,0,0,0,0.219230143,0
RN7SL496P,0,0,0,0,0,0,0,0,0,0,0.432412557,0
RNA5SP237,0,0,0,0,0,0,0,0,0,0,0,1.038010416
RNU7-154P,0,0,0,0,0,0,0,0,1.996537643,0,0,0
TLR8,0,0,0,0,0,0,0,0,0,0,0.028807636,0
AC004674.1,0,0,0,0,0,0,0,0,0,0,0,0.158721484
LINC01282,0,0,0,0,0,0,0.113768988,0,0,0,0,0
CXorf65,0,0,0,0,0,0,0,0,0,0,0,0.103985086
FAM223B,0,0,0,0,0,0,0,0,0.086805984,0,0,0.082254682
RN7SL806P,0,0,0,0,0,0,0,0,0,0,0,0.415940344
AC083967.1,0,0,0,0,0,0,0,0,0,0,0,0.227757625
AP003115.1,0,0,0,0,0,0,0.126300777,0,0,0,0.135420779,0
AP003357.1,0,0,0,0,0,0,0.790233241,0,0,0,0,0
AF305872.1,0,0,0,0,0,0,0,0,0,0,0,0.249034346
AC083841.2,0,0,0,0,0,0,0,0,0,0,0,0.194842487
ZNHIT1P1,0,0,0,0,0,0,0,0,0.278795797,0,0,0
CDCA4P1,0,0,0,0,0,0,0.187427115,0,0,0,0,0
AL449983.1,0,0,0,0,0,0,0,0,0.298998391,0,0,0
AL354989.1,0,0,0,0,0,0,0,0,0,0,0,0.184716814
AL445584.3,0,0,0,0,0,0,0,0,0,0,1.607687713,0
AL391987.3,0,0,0,0,0,0,0,0,0.251596207,0,0,0
RNU6-1228P,0,0,0,0,0,0,0,0,0,0,0,1.096216608
AL160271.1,0,0,0,0,0,0,0.141079035,0,0,0,0,0
OR52B3P,0,0,0,0,0,0,0,0,0.133389368,0,0,0
AC111188.2,0,0,0,0,0,0,0.084321932,0,0,0,0,0
OR5M3,0,0,0,0,0,0,0,0,0,0,0.089571173,0
OR5A1,0,0,0,0,0,0,0,0,0,0,0.014561036,0
LINC01488,0,0,0,0,0,0,0,0,0,0,0.025581322,0
AP000867.2,0,0,0,0,0,0,0,0,0.193414584,0.184759111,0,0
APOA5,0,0,0,0,0,0,0,0,0,0.03050718,0,0.030261914
AL731533.1,0,0,0,0,0,0,0,0,0.203594299,0,0,0
AL357833.2,0,0,0,0,0,0,0,0,0,0,0,0.162233993
RPL36AP36,0,0,0,0,0,0,0,0,0,0,0,0.389684973
PTCD2P2,0,0,0,0,0,0,0.106807781,0,0,0,0,0
PPIAP39,0,0,0,0,0,0,0,0,0,0,0.251806509,0
AL157832.2,0,0,0,0,0,0,0,0,0,0,0.053475327,0
AC007406.1,0,0,0,0,0,0,0,0,0.392969314,0,0,0
AC079600.3,0,0,0,0,0,0,0,0,0,0,0,0.262405318
LINC02450,0,0,0,0,0,0,0.116604706,0,0,0,0,0
AC078927.1,0,0,0,0,0,0,0,0,0,0,0,0.119202416
RNA5SP370,0,0,0,0,0,0,0,0,0,0,0,0.969381628
RNU4ATAC12P,0,0,0,0,0,0,0,0,0,0,0,1.038010416
RPS20P32,0,0,0,0,0,0,0.328523932,0,0,0,0,0
POLR2KP2,0,0,0,0,0,0,0,0,0,0,0,0.662684616
RNY1P6,0,0,0,0,0,0,0,0,1.135645265,0,0,0
LMO7DN-IT1,0,0,0,0,0,0,0,0,0,0,0,0.365405536
LINC01034,0,0,0,0,0,0,0.422218483,0,0,0,0,0
FO624990.1,0,0,0,0,0,0,0,0,1.456298046,0,0,0
LINC00368,0,0,0,0,0,0,0,0,0,0,0.192922526,0
AC243972.1,0,0,0,0,0,0,0,0,0,0,0.219999371,0
TRAJ46,0,0,0,0,0,0,0,0,0,0,1.990470502,0
TRAJ33,0,0,0,0,0,0,0,0,0,0,2.199993713,0
RPS15AP3,0,0,0,0,0,0,0,0,0,0,0.322364117,0
AL355773.1,0,0,0,0,0,0,0,0,0,0,0.273201834,0
SNORD115-24,0,0,0,0,0,0,0,0,1.509577243,0,0,0
AC019322.2,0,0,0,0,0,0,0,0,0,0,0,0.797926374
AC021351.1,0,0,0,0,0,0,0,0,0,0,0,0.072449152
RN7SL487P,0,0,0,0,0,0,0,0,0,0,0.364533842,0
AC013553.3,0,0,0,0,0,0,0,0,0.201276966,0,0,0
MIR4514,0,0,0,0,0,0,0,0,2.171672524,0,0,0
AC009158.1,0,0,0,0,0,0,0.068195055,0,0,0,0,0
DPPA2P4,0,0,0,0,0,0,0,0,0,0,0,0.133593596
AC010531.1,0,0,0,0,0,0,0,0,0.129890172,0,0,0
OR1D3P,0,0,0,0,0,0,0.12562247,0,0,0,0,0
MIR4521,0,0,0,0,0,0,0.974620997,0,1.031544449,0,0,0
RPL7AP65,0,0,0,0,0,0,0,0,0,0,0.16764658,0
ITM2BP1,0,0,0,0,0,0,0.176136325,0,0,0,0,0
AC104982.2,0,0,0,0,0,0,0,0,0,0,0.243968174,0
AC022916.3,0,0,0,0,0,0,0,0,0,0,0.169002212,0
AC139099.4,0,0,0,0,0,0,0.033377431,0,0,0,0,0
AC006557.1,0,0,0,0,0,0,0,0,0,0,0,0.108106154
AC104971.3,0,0,0,0,0,0,0,0,0.497129855,0,0,0
SERPINB3,0,0,0,0,0,0,0,0,0,0,0,0.066007415
AL135937.1,0,0,0,0,0,0,0,0,0.169801555,0,0,0
EIF4EBP2P1,0,0,0,0,0,0,0.340975276,0,0,0,0,0
OR7E25P,0,0,0,0,0,0,0,0,0,0,0,0.019756641
RNA5SP469,0,0,0,0,0,0,0,0,1.135645265,0,0,0
AC005515.1,0,0,0,0,0,0,0,0,0,0,0,0.405865664
PSG8,0,0,0,0,0,0,0.028595237,0,0,0,0,0
LILRA4,0,0,0,0,0,0,0,0,0.057017657,0,0,0
TTTY10,0,0,0,0,0,0,0,0,0,0,0.072653327,0
IGLV5-48,0,0,0,0,0,0,0,0,0,0,0.339836427,0
Z82249.1,0,0,0,0,0,0,0,0,0.217931926,0,0,0
CU639417.2,0,0,0,0,0,0,0,0,0.597996782,0,0,0
MIR6508,0,0,0,0,0,0,1.949241995,0,0,0,0,0
RPL18AP2,0,0,0,0,0,0,0,0,0,0,0,0.24335099
MT-TS2,0,0,0,0,0,0,1.982279995,0,0,0,0,0
HCG24,0,0,0,0,0,0,0,0,0,0.164917477,0,0
AC234771.4,0,0,0,0,0,0,0,0.137913256,0,0,0,0
LINC02009,0,0,0,0,0,0,0,0.034116122,0,0,0,0
AC011298.1,0,0,0,0,0,0,0,0.029628216,0,0,0,0
NTSR2,0,0,0,0,0,0,0,0,0,0.075363818,0,0
AL356108.1,0,0,0,0,0,0,0,0,0,0.175179009,0,0
AC079760.2,0,0,0,0,0,0,0,0.086640858,0,0,0,0
CYP4Z1,0,0,0,0,0,0,0,0.050439217,0,0,0,0
AC009121.1,0,0,0,0,0,0,0,0.091942171,0,0,0,0
TRIM49D1,0,0,0,0,0,0,0,0,0,0.054642251,0,0
LINC01524,0,0,0,0,0,0,0,0.010308896,0,0,0,0.012010565
PLAC4,0,0,0,0,0,0,0,0,0,0.011186928,0,0
AC003986.2,0,0,0,0,0,0,0,0,0,0.069109194,0,0
LINC02378,0,0,0,0,0,0,0,0,0,0.117892154,0,0
MIR6514,0,0,0,0,0,0,0,0.719119122,0,0.844613077,0,0
AC121757.1,0,0,0,0,0,0,0,0.161340829,0,0,0,0
LINC01258,0,0,0,0,0,0,0,0.024447955,0,0,0,0.02848353
RPL17P19,0,0,0,0,0,0,0,0,0,0.214213462,0,0
AC005999.1,0,0,0,0,0,0,0,0.171218839,0,0,0,0
MYMK,0,0,0,0,0,0,0,0,0,0.117307372,0,0
FAM9C,0,0,0,0,0,0,0,0.008593093,0,0,0,0.010011538
MIR23B,0,0,0,0,0,0,0,1.037903887,0,0,0,0
LINC00494,0,0,0,0,0,0,0,0.02394783,0,0,0,0
