gene_name,padj
TMEM254-AS1,0.752527283165297
PPP1R18,0.752527283165297
FAM129C,0.752527283165297
AC005480.1,0.752527283165297
NDUFB1,0.752527283165297
SGO1,0.752527283165297
LINC00303,1.0
AP000880.1,0.752694293658491
AC004877.1,0.752838723431444
LBR,0.752838723431444
CXCL12,0.752838723431444
LINC01232,0.752838723431444
SMOC2,0.752838723431444
NUDT18,0.752838723431444
AC107068.1,0.752838723431444
STAG1,0.752838723431444
RANBP6,0.752838723431444
AC009413.1,1.0
MIR154,1.0
AC092811.2,1.0
MIR4254,1.0
VTRNA1-1,1.0
AC027763.2,1.0
EXD3,0.752838723431444
PPP1R7,0.752838723431444
SUDS3,0.752838723431444
NR1I2,0.752838723431444
SMIM19,0.752838723431444
RPL34P20,1.0
RF00003,1.0
AL031716.1,1.0
PMS2P7,0.752838723431444
ANG,0.752838723431444
SLCO4C1,0.752838723431444
AC103974.1,0.752838723431444
NPEPPS,0.752965016792618
STMND1,1.0
SFXN1,0.752965016792618
AC087392.2,1.0
ERCC3,0.752981657232115
CREB3L1,0.752981657232115
SAP30BP,0.752981657232115
STRIP2,0.752981657232115
IQUB,0.753104454621645
BLOC1S4,0.753136901912578
AP002373.1,1.0
AC009102.1,1.0
AC114811.2,0.753253334109286
DCTN6,0.753253334109286
MYADM,0.753253334109286
AL603910.1,1.0
AL512306.2,0.753271405372546
RRP1,0.753271405372546
HDHD5,0.753271405372546
SMG8,0.753271405372546
WDFY3-AS1,1.0
ARAP3,0.753271405372546
RAD21-AS1,1.0
AC106028.3,1.0
AC120036.3,0.753271405372546
LAPTM4B,0.753271405372546
LST1,0.753271405372546
AL139100.1,0.753271405372546
AC008581.2,1.0
PLD4,1.0
PCBP2,0.753329396362849
YME1L1,0.753374297273758
ZNF185,0.753374297273758
ALKBH3,0.753374297273758
TRIAP1,0.753374297273758
RNA5SP464,1.0
AC010731.2,1.0
RHOXF1-AS1,1.0
SNORD109B,1.0
AC073585.1,1.0
ALPL,0.753530728562769
CRYBB1,1.0
AC003005.2,1.0
AC026458.2,1.0
ECHDC1,0.753593157337092
PDIA5,0.753593157337092
NUBPL,0.753614711294189
SURF4,0.753614711294189
AC004865.2,0.753669315002312
A3GALT2,1.0
AC103769.1,1.0
RNU7-170P,1.0
PRR5-ARHGAP8,1.0
AL451069.3,1.0
BAG3,0.753688457465122
RNF8,0.753688457465122
AC023906.3,0.753688457465122
NADK2,0.753688457465122
ASTL,0.753688457465122
AC234582.2,0.753843473763123
RHOQP2,1.0
RBBP9,0.753843473763123
AC092755.2,1.0
VCPKMT,0.753843473763123
AL359710.1,0.753843473763123
AC012213.2,0.75388466705631
ANXA2P2,0.753912497328108
RNU2-27P,1.0
IFI27L1,0.753912497328108
AC110998.1,0.754022207960113
AC114947.1,1.0
AL627171.2,0.754213970233084
RF00422,1.0
AC063952.2,1.0
GNL3L,0.754286374514847
PSMC3,0.754286374514847
AZIN1,0.754312051641361
AC048344.1,1.0
AL606469.1,1.0
WDR63,0.754466781166334
AL355596.1,1.0
CCL17,1.0
AC126763.1,1.0
RF00181,1.0
MRPL11,0.754503358789195
AC079145.1,0.754503358789195
CBX3P4,1.0
UNQ6494,1.0
PSMA5,0.754717057108858
MITF,0.754717057108858
GAS5,0.754717057108858
CD34,0.754717057108858
H2AFJ,0.754717057108858
ZDHHC21,0.754717057108858
ACTL6A,0.75474070899039
CASKIN1,0.754780568659227
RPAP2,0.754894744088002
LINC00624,0.754914540655379
CENPU,0.754914540655379
UBN2,0.754923302181413
AC008780.2,1.0
STXBP4,0.754923302181413
AQP7P1,1.0
ZNF410,0.754923302181413
ALMS1P1,0.754923302181413
AC092745.2,1.0
CIP2A,0.754923302181413
MPHOSPH8,0.754923302181413
KIF19,0.754923302181413
STIP1,0.754923302181413
FAM160B1,0.754923302181413
FOXD3-AS1,0.754923302181413
LINC00342,0.754923302181413
PARVA,0.754923302181413
RF00012,0.754923302181413
AC087632.1,1.0
AL160290.2,1.0
ZNF281,0.755228000177726
ZNF546,0.755251385874712
RNU4-24P,1.0
AC120114.4,1.0
U73169.1,0.755419075493664
RPS20,0.755419075493664
GUSBP2,0.755419075493664
HVCN1,0.755419075493664
SLC25A1,0.755419075493664
AL157886.1,1.0
FRMPD3,0.755422725053145
HLA-DOB,1.0
STRADA,0.755422725053145
LINC01134,1.0
FAM66C,0.755422725053145
KCNK13,0.755422725053145
TRIM29,1.0
SNORD73B,1.0
AC009163.5,1.0
AC098820.3,1.0
RAB15,0.755854111232158
SLC6A20,1.0
KLHL36,0.755854111232158
HNRNPH1P1,1.0
OR51B5,1.0
LINC01732,0.755938724937687
LCTL,0.755938724937687
AC013356.4,1.0
PTMAP2,0.755938724937687
FAM98C,0.755938724937687
ZNF75A,0.755938724937687
TMEM68,0.755938724937687
HNRNPA1P4,1.0
MAP3K2,0.75597924803008
ATP1A2,0.75597924803008
AL359764.1,0.75597924803008
AC008115.3,0.75597924803008
PDE12,0.75597924803008
PIGN,0.75597924803008
DNAJB1,0.75597924803008
POMP,0.75597924803008
AC073073.2,0.75597924803008
HYMAI,0.75597924803008
ZNF385C,0.75597924803008
AXL,0.75597924803008
CYP27B1,0.7560223791604
CMSS1,0.7560223791604
TPRG1LP1,1.0
LRRC6,0.7560223791604
DNAJC3,0.7560223791604
ADAMTS9-AS2,0.7560223791604
MYO10,0.7560223791604
LINC00951,1.0
PLGLB1,0.756408957429755
H2AFY2,0.756408957429755
CR559946.2,1.0
PAPLN,0.756487528892534
OR7E100P,1.0
RESP18,0.756487528892534
NME2,0.756487528892534
WWTR1-IT1,1.0
MTRNR2L4,1.0
AC008764.1,1.0
AC116158.1,0.756629322797424
IL17REL,1.0
AC110792.3,0.756629322797424
WDCP,0.756629322797424
AL035252.3,0.756629322797424
EMID1,0.756629322797424
PPFIA2-AS1,1.0
DGCR10,0.756696451161314
MAT2A,0.756748649945568
PCNT,0.756788570035046
AC022509.1,1.0
KRT75,0.756788570035046
ACAD11,0.756788570035046
PELI1,0.756788570035046
DCTN4,0.756788570035046
SF3B6,0.756788570035046
MAPK8IP1,0.756788570035046
POU5F1B,0.756788570035046
PLS3-AS1,0.756788570035046
AC018467.1,1.0
AC023593.1,0.756788570035046
STUB1,0.756788570035046
AC091060.1,0.756788570035046
CTH,0.756788570035046
KIF20A,0.756788570035046
EMSY,0.756788570035046
TRIM28,0.756867369568465
ECSIT,0.756867369568465
AMPD3,0.756867369568465
NCOA6,0.756867369568465
DYNLL2,0.756867369568465
CERS3,0.756921209326099
RBM8B,1.0
NDUFAF8,0.757118343543769
AL021918.4,1.0
SCN2B,0.757168794146731
ARMCX1,0.757219443460492
PDE3A,0.757219443460492
SUCNR1,1.0
EPHA5-AS1,0.757231661594181
LINC02395,0.757231661594181
ATG4D,0.75731118854229
SRRM3,0.757451446135889
NEFL,0.757487179491751
CYB5R4,0.757487179491751
MOCS1,0.757487179491751
GEMIN8P4,0.757487179491751
BCL2L2,0.757487179491751
LINC00703,1.0
RABGEF1,0.757579621460775
COA7,0.757579621460775
FLCN,0.757579621460775
SIRT3,0.757579621460775
PARP16,0.757579621460775
SMURF1,0.757579621460775
ROR2,0.757622364659917
AC027796.2,0.757622364659917
IDI1,0.757622364659917
SCAMP2,0.757702166824354
AL442128.2,0.757702166824354
MIR2052HG,0.757702166824354
PTPN7,1.0
MIR4326,1.0
AC016735.1,1.0
AC138304.1,1.0
PAK1IP1,0.757770564399485
SHMT2,0.757805957990183
HSPB7,0.757805957990183
AC053503.5,0.757805957990183
TOR1AIP1,0.75788358915553
CDH5,1.0
AL158212.5,1.0
PHF5CP,1.0
RPF2P1,1.0
AC016769.3,1.0
NXF3,1.0
AC015908.5,1.0
RF00019,1.0
AC079336.7,1.0
AC104809.1,1.0
LINC01108,1.0
BMP15,1.0
TGM7,1.0
AC079779.3,1.0
AC092468.1,1.0
AL583808.1,1.0
TBC1D3F,1.0
SNRPCP15,1.0
SDR16C5,1.0
AP001282.2,1.0
RF02249,1.0
TRIM51GP,1.0
AC020922.3,1.0
NPM1P9,1.0
ZNF221,0.758171918695128
C22orf24,0.758171918695128
CYC1,0.758171918695128
AC124312.4,0.758171918695128
ARHGDIA,0.758171918695128
MIB2,0.758171918695128
AC006974.2,1.0
IFT80,0.75822641572049
IFT74-AS1,1.0
CEP95,0.758270104397668
AC004490.1,0.758341855509719
AC093512.2,0.758399473658927
SNORD69,0.758399473658927
AC025181.2,0.758694893877673
VIRMA,0.758694893877673
SYPL2,0.758694893877673
TRIM52,0.758694893877673
RASSF8,0.758694893877673
AL136382.1,0.758826641928343
PER2,0.7589074087028
KANSL1L,0.7589074087028
KRTDAP,1.0
CCDC62,0.7589074087028
LINC01748,0.7589074087028
ZNF91,0.7589074087028
AC027559.1,0.7589074087028
UTF1,0.758985676708087
TMEM114,1.0
OCA2,0.759024243384909
RN7SL605P,1.0
AC079298.3,1.0
SNORA79B,1.0
CILP,0.759368675154897
BCL10,0.759368675154897
EVA1B,0.759368675154897
AC110619.1,0.759368675154897
TBC1D3G,0.759368675154897
LRRC18,1.0
AC010266.2,0.759368675154897
TTL,0.759368675154897
ZNF200,0.759368675154897
COL9A2,0.759393310250812
ZNF100,0.759393310250812
ESCO2,0.759393310250812
NEK10,0.759393310250812
NABP2,0.759393310250812
PPP1R35,0.759393310250812
AL031590.1,1.0
PABPC1,0.759393310250812
ANAPC7,0.759393310250812
CTXN1,0.759393310250812
AL592078.1,0.759393310250812
RNA5SP108,1.0
PHC3,0.759393310250812
LINC01123,0.759393310250812
SCYL1,0.759393310250812
CSNK1A1,0.759560402086485
TPGS1,0.759560402086485
AC124254.1,0.759560402086485
AC087286.2,1.0
ZNF725P,1.0
AC078795.2,0.759661920184136
VPREB3,0.759661920184136
MBD3,0.759661920184136
PRSS37,1.0
AVPI1,0.759749457483192
TUBGCP6,0.759749457483192
CDK5R2,0.759749457483192
AC011474.1,0.759749457483192
IFFO1,0.759749457483192
AC073911.3,1.0
AC104806.2,0.759749457483192
RAB43,0.759749457483192
BEND3P1,1.0
MZT1P2,1.0
BCRP6,1.0
AC098859.2,1.0
AL627309.7,0.759749457483192
ARVCF,0.759749457483192
GDAP2,0.759749457483192
DUSP1,0.759749457483192
AC139530.3,0.759749457483192
AC020915.2,0.759749457483192
AL121829.2,0.759749457483192
SMPDL3B,0.759749457483192
LSM14B,0.759749457483192
AC004241.3,1.0
AP002414.4,1.0
MPZ,0.760022584365357
ITGAE,0.760040048758112
AL139421.1,1.0
FLNB-AS1,0.760206297937811
BTBD10P2,1.0
MSTO2P,0.760279616274766
GALNT8,0.760464852217748
ZNF691,0.760464852217748
HGC6.3,1.0
AC018695.4,1.0
IL31,1.0
TBC1D27P,1.0
HIF1AP1,1.0
RN7SKP57,1.0
LINC02147,1.0
OR52N3P,1.0
HSPA9P1,1.0
RPL9P16,1.0
AC009812.3,1.0
AC069368.1,1.0
AC010655.2,1.0
RPS29P14,1.0
RPS27AP13,1.0
FOXD4L5,1.0
MRGPRG-AS1,1.0
KCTD9P1,1.0
AL731574.1,1.0
AC135586.2,1.0
AC068870.3,1.0
TNFRSF17,1.0
AC073476.1,1.0
AC008781.2,1.0
AL353693.1,1.0
AL691426.1,1.0
AP001893.3,1.0
AC009690.3,1.0
LINC01984,1.0
AC092687.1,1.0
LINC01593,1.0
AL035446.2,1.0
CICP20,1.0
RF00017,1.0
RNU6-785P,1.0
DPEP3,1.0
FAM242A,1.0
AL596325.1,1.0
AL365357.1,1.0
AC084752.1,1.0
AC027308.1,1.0
AL080285.2,1.0
AC009927.1,1.0
AC011124.1,1.0
AC022469.2,1.0
AL355096.1,1.0
LINC01477,1.0
RN7SL402P,1.0
IQCB1,0.760561666502237
AC015983.2,1.0
LINC01869,0.760609241810755
AC005339.1,0.760609241810755
AL022157.1,0.760609241810755
RREB1,0.760609241810755
DOK7,0.760609241810755
AC012555.1,1.0
NDUFS6,0.760718957281437
PPP1R1C,0.760823656288972
AC139100.1,0.760861112838051
AC012313.2,0.760861112838051
VAV2,0.760916635269218
ZNF564,0.76098765366546
AC010542.5,0.761101315365095
MIR155HG,1.0
AC091167.2,1.0
AL137798.2,1.0
DNM1P28,1.0
SEC11B,1.0
AC108039.2,1.0
AC103982.1,1.0
AC009065.5,0.76146423953155
ZSWIM1,0.76146423953155
SRGAP1,0.761684945307642
MTF1,0.761759758094321
VMP1,0.761759758094321
LYPLAL1,0.761759758094321
AC004943.3,1.0
NAA10,0.761956107816622
MYL6B,0.761956107816622
WDR38,0.762038388502177
AC097461.1,0.762038388502177
AC093821.1,1.0
ANKRD28,0.762213434660557
HYAL3,0.762213434660557
FAM91A1,0.762213434660557
PLEKHG4,0.762213434660557
ZNF121,0.762213434660557
ENO1P2,0.762213434660557
RARS2,0.762213434660557
ANKRD44,0.762213434660557
ZNF282,0.762213434660557
H2AFY,0.762213434660557
TREM1,0.762652036104686
LINC01909,1.0
AC005697.2,1.0
MMP24OS,0.763091200885972
AC013652.1,1.0
OXCT1-AS1,0.763292877241875
AC009054.2,1.0
CALHM4,1.0
TMEM170B,0.763606067422132
BCAP31,0.763690956008039
NTM,0.763724361685188
ANKRD9,0.763752699365447
UCP1,1.0
UQCR10,0.763986450630614
SEPT11,0.763986450630614
AC003986.2,1.0
AC104964.3,0.763986450630614
SNORD114-7,1.0
AC025423.1,1.0
AC005162.3,0.764266402237456
RPL7AP30,1.0
CCNT1,0.764372585185519
EIF4HP1,0.764372585185519
MIR548AN,1.0
AC010733.1,1.0
LKAAEAR1,0.764460989478711
SERPINA1,0.764460989478711
EIF4HP2,0.764478079334679
AC025048.6,0.764492107516294
POLR3A,0.764492107516294
NCAPD3,0.764492107516294
SH3GL2,0.764525985360872
AC113208.2,1.0
AC123912.3,1.0
RPS29P19,1.0
C10orf62,1.0
AL592076.1,1.0
RN7SL213P,1.0
ADPRH,0.764525985360872
DMTF1,0.764626845214813
DYNLL1,0.76470143131854
MED11,0.764776584858739
ZNF611,0.764776584858739
DICER1,0.764776584858739
CEP192,0.764776584858739
AC006963.1,0.764776584858739
ZNF214,0.764776584858739
MRC1,1.0
OCM2,1.0
LINC00437,1.0
NXPE1,1.0
AC024361.2,0.764948093131022
AC107222.1,1.0
SNU13,0.764948093131022
LEMD2,0.764948093131022
SCN2A,0.765040400413224
AL136317.2,1.0
PAPSS2,0.765040400413224
NDUFA13,0.765040400413224
RPL13,0.765040400413224
RUNX3,0.765040400413224
PRR19,0.765040400413224
AC087521.1,1.0
TSSC4,0.765040400413224
AC009303.2,1.0
AC104596.1,0.765040400413224
AC243964.3,0.765040400413224
RPS4XP16,0.765091265661178
PPP2R2B,0.76509529865929
KCNJ8,0.76509529865929
LTV1,0.765118582406287
MRPS30-DT,0.765172512575178
KIF27,0.765295690870099
HIPK3,0.765295690870099
REEP2,0.765308345981729
TMEM128,0.765384088267256
PIK3CA,0.765606995696064
RFKP1,1.0
RF02196,1.0
EEF1A1P39,1.0
PIGUP1,1.0
HNRNPA1P25,1.0
NRADDP,1.0
LINC01307,1.0
ZNF581,0.766439253365504
AC122718.2,1.0
RF00003,1.0
TRMT2B,0.766510409754959
DPP7,0.766512732008005
MPDU1,0.766682308059033
AC099568.2,0.766682308059033
AC011298.1,1.0
AC024257.2,1.0
PFKP,0.766750939904146
AK7,0.766750939904146
LINC01974,1.0
AL354950.2,0.766769310577011
MYADML2,1.0
SAE1,0.766949494428492
AC092471.1,0.766949494428492
AL050331.2,1.0
ABI2,0.767141976642483
NR2E3,0.767288125101576
TSTA3,0.767370491348832
ZNF791,0.767370491348832
MID1IP1-AS1,1.0
ASNS,0.76737925056689
NDUFB2-AS1,0.76737925056689
AL390294.1,1.0
ZNF76,0.76737925056689
AP3M2,0.76737925056689
SERTAD3,0.76737925056689
HIST1H2AL,1.0
RNU6-446P,1.0
ENPP7P1,1.0
AL137230.1,1.0
AC243964.2,1.0
NPAS3,0.76751208928466
NBEAP1,1.0
AC018926.3,1.0
GUCY2EP,1.0
AC011824.1,1.0
AC016026.1,1.0
AL590762.1,1.0
AL353748.2,1.0
SLC25A44,0.76782174960695
ADRA1D,0.76782174960695
SNRPC,0.76782174960695
YBX1P10,0.767859268914636
AC025048.3,1.0
AL110118.2,0.767998715278422
EPN3,1.0
AP003096.1,0.767998715278422
ZNF641,0.767998715278422
SH2D5,0.767998715278422
FAR1,0.768118320933174
MORN2,0.768205655645304
MSH3,0.768205655645304
AC007193.3,0.768205655645304
BPGM,0.768255008254035
ARPC3,0.768293930967628
RTKN,0.768293930967628
ZNF530,0.768293930967628
LINC01750,0.768293930967628
AC009053.2,0.768293930967628
SBDSP1,0.768293930967628
KALRN,0.768308699269841
FBXO10,0.768497512270941
GPR19,0.768663281078899
GAPDH,0.768663281078899
AL359643.2,0.768700771307456
AL627230.1,1.0
RPL13AP25,0.768736137789257
SYT16,0.768803373503144
ATP6V0A4,1.0
AC105233.6,1.0
SRGAP3-AS2,1.0
IGFL1P1,1.0
PPP1R14BP3,0.769176206256985
CLK2,0.769208921454179
DHX57,0.769245256810222
KRT18P59,0.769339121883508
AC073111.5,0.769700990702119
UHRF1BP1L,0.769901808128085
NADSYN1,0.769924179648919
SLTM,0.769960401766527
UBE2Q2,0.769960401766527
RALB,0.769960401766527
RPS26,0.769960401766527
RFC3,0.770217898206854
RPA4,1.0
ZBTB45,0.770270966213475
IKBKG,0.770270966213475
QRFPR,0.770429440882521
DCDC2B,1.0
SEPT4-AS1,1.0
GOLGB1,0.770468166681792
C12orf65,0.77050467129701
HLA-G,1.0
FAM110D,0.77050467129701
AF064858.3,1.0
SAMD9L,0.770522410350217
AL031963.3,0.770522410350217
KPNA4,0.77052746275689
TBC1D22A,0.77052746275689
P2RY6,1.0
CD24P4,0.77052746275689
ADNP-AS1,0.77052746275689
DKFZP434K028,1.0
CCM2L,0.770587969361832
ZBTB6,0.770587969361832
AC114947.2,0.770587969361832
SLX1A-SULT1A3,1.0
STAM,0.770609820549743
CIB4,1.0
AC020910.1,1.0
DDX39BP2,1.0
CASP5,1.0
AC103810.5,1.0
NLRP2B,1.0
LINP1,1.0
LINC01954,1.0
LINC01905,1.0
ZNRF3-AS1,1.0
RNU7-45P,1.0
AL139124.1,1.0
F2RL3,1.0
RNU6-1017P,1.0
RF00017,1.0
SNORD115-19,1.0
GPR155,0.770692161435429
NT5DC1,0.770692161435429
RHD,1.0
AC009065.3,1.0
ZNF346-IT1,0.770692161435429
ADGRG3,0.770692161435429
UBE2G2,0.770692161435429
ZNF701,0.770692161435429
TMC1,1.0
ALKBH6,0.770705840902463
BGLAP,0.770705840902463
RBFOX3,0.770705840902463
ACTBP2,1.0
C15orf53,1.0
RF00019,1.0
NXF5,1.0
AC010931.1,1.0
AC012370.1,1.0
AC008105.2,0.770705840902463
AC011979.1,0.770705840902463
HMGN2P3,0.770705840902463
TOMM22,0.770705840902463
LMCD1-AS1,0.770769863356788
Z82196.1,1.0
WISP2,1.0
BET1,0.770939475855349
MYL3,1.0
AC080013.5,0.770939475855349
LINC01422,1.0
AC020907.5,0.770939475855349
LIN7C,0.770939475855349
KATNA1,0.770939475855349
DPH1,0.771128740661676
AZGP1P1,1.0
POLR2KP1,1.0
HMG20A,0.771280501398187
GOLGA8M,0.771280501398187
AC007402.1,1.0
AL136164.4,0.77128671490962
RGS17P1,1.0
LINC00601,1.0
DNAJC9,0.77128671490962
MYCBP,0.77128671490962
STK24,0.77128671490962
CD163,0.77128671490962
ZFP30,0.77128671490962
AL139260.1,0.77128671490962
TPRA1,0.77128671490962
C1QTNF6,0.77128671490962
AC106782.6,0.77128671490962
LGALS3BP,0.77128671490962
NDUFB11,0.77128671490962
AC007216.3,0.77128671490962
AL591684.2,1.0
PKD1L2,0.77128671490962
FO538757.2,1.0
EAF1-AS1,0.77128671490962
TMPRSS7,0.77128671490962
AC018521.4,0.77128671490962
AC108463.3,1.0
KRT18P63,1.0
RN7SL354P,1.0
AC095052.1,1.0
COQ5,0.77128671490962
GAREM1,0.771364624983043
ITGAX,0.771392625915268
TMEM220,0.771392625915268
ZNF514,0.771392625915268
ZBTB25,0.771392625915268
MAP1S,0.771392625915268
AC090136.3,1.0
MEX3C,0.771392625915268
TRNAU1AP,0.771392625915268
WASH5P,0.771392625915268
Z82243.1,0.771392625915268
LINC00304,0.771392625915268
ADGRE4P,1.0
ZDHHC18,0.771392625915268
ENDOU,1.0
BTBD17,0.771392625915268
INTS6,0.771392625915268
MZF1,0.771392625915268
EPOP,0.771392625915268
DPH2,0.771392625915268
ACSBG2,0.771392625915268
RPL30,0.771392625915268
MAP3K10,0.771392625915268
IL17RE,0.771392625915268
DRD4,0.771392625915268
DEF6,0.771392625915268
USP7,0.771392625915268
AL451050.2,0.771526275104616
RF00019,1.0
MIR7111,1.0
AZI2,0.771572714208493
PABPN1,0.77175273375786
KCNN4,0.771850440161998
AC109992.2,0.771857374018249
AC093390.2,0.771857374018249
MAGOH,0.771857374018249
AL355310.3,1.0
AL121652.1,1.0
FGF21,1.0
AC007906.1,1.0
AC021678.1,1.0
AC007493.1,1.0
AC004466.1,0.772274653362094
IFT172,0.772709843488039
SHISA2,0.772709843488039
AL122010.1,1.0
AC009812.4,0.772765512718443
GRPEL2-AS1,0.772765512718443
AC092747.2,1.0
TRAPPC13,0.772765512718443
AC245100.5,1.0
MAD2L1BP,0.772765512718443
AC007448.3,0.772765512718443
AC110597.3,0.772765512718443
RPS4XP17,1.0
PPIAP67,1.0
TTC3-AS1,0.772765512718443
AC129492.4,1.0
OAT,0.772765512718443
RN7SKP70,0.772765512718443
CHST6,0.772765512718443
SRA1,0.772765512718443
CTTNBP2NL,0.772765512718443
ZNF487,0.772765512718443
MAPKAPK5,0.772765512718443
AC080112.1,0.772765512718443
METTL7B,1.0
CHRNB4,0.772765512718443
TNIP2,0.772765512718443
AL035701.1,0.772765512718443
CHI3L1,0.772765512718443
AC092718.1,1.0
PCDHA10,0.772765512718443
AL590096.1,0.772765512718443
MRPL43,0.772765512718443
AC089984.1,1.0
CA13,0.772892658055136
AC006333.2,0.772923456207379
TSSK2,1.0
IL12RB2,1.0
AC055764.2,1.0
RPL5P30,0.772923456207379
AC010809.2,0.772923456207379
RN7SKP160,1.0
AC027796.3,1.0
AL445931.1,1.0
HIGD1AP16,1.0
AC087257.2,1.0
AC093390.1,1.0
IGKV1D-8,1.0
MIR4672,1.0
USP14,0.772923456207379
AC009053.1,0.77301331389543
CAMKK2,0.77301331389543
AC100791.3,0.77301331389543
AP001496.2,1.0
AC021683.5,1.0
ANKRD34C,1.0
FAM214B,0.773148327787191
HRCT1,1.0
DEPDC5,0.773148327787191
ALG9,0.773148327787191
ZNF587,0.773148327787191
MANF,0.773148327787191
BRIP1,0.773148327787191
PHETA1,0.773171193669049
AC239802.1,1.0
RPL10L,1.0
RPS15AP30,1.0
AL078645.1,1.0
ARL14EPL,1.0
AC104462.1,1.0
P2RX1,1.0
CHORDC2P,1.0
MIR4727,1.0
MIPEPP3,0.773339726591798
ACOT4,1.0
MRPS33,0.773339726591798
OR2AG2,1.0
TRIM58,0.773345760479131
C2-AS1,1.0
UBP1,0.773345760479131
TMEM272,0.773345760479131
FAM122C,0.773345760479131
DUS4L,0.773345760479131
S1PR2,0.773345760479131
AC012486.1,1.0
ZFP14,0.773345760479131
ERMARD,0.773387995988271
C22orf23,0.773387995988271
CCDC142,0.773478216736435
SNRPEP4,0.773478216736435
VAPA,0.773624606637569
TAF15,0.773875357945149
RPL8,0.773887186707062
AL137784.1,1.0
HSPB1P1,1.0
SNX9,0.773914765208098
ZNF81,0.773914765208098
USP48,0.773914765208098
GTF3C5,0.774012502768931
AC234778.2,0.774090913480438
AC005083.1,1.0
MAP2K1P1,1.0
ARHGAP18,0.774362025722327
DOC2B,0.774362025722327
AC006160.1,0.774362025722327
NR1D2,0.774362025722327
ACAP2,0.774362025722327
SCD5,0.774446954710337
DDIT4-AS1,0.774446954710337
NAIF1,0.774446954710337
AC006213.4,0.774446954710337
AP005202.1,1.0
B3GNT10,0.774446954710337
LINC02447,0.774466468701266
AC023157.3,0.774466468701266
SUMO1P3,1.0
AL391244.3,0.774626289568921
PGS1,0.774669109083477
AL355353.1,1.0
TRMT5,0.77482032156032
WFDC2,0.774903653111408
AC008649.1,1.0
SLC1A7,1.0
MYH7B,0.775419554549476
ACTR6,0.775464604868577
AL158070.2,1.0
HYI-AS1,1.0
PTCHD1-AS,0.775550402055362
AC099489.2,1.0
LINC01816,0.775550402055362
RTL8C,0.775550402055362
PDCL,0.775550402055362
PDPK2P,0.775550402055362
NEU3,0.775550402055362
MED9,0.775550402055362
CD320,0.775638395959723
AC138028.3,0.775638395959723
ARF1,0.775638395959723
TIAM1,0.775638395959723
B4GAT1,0.775647771763974
RNF19B,0.775647771763974
AC034198.2,0.775647771763974
SPIN3,0.775670250928189
IER5,0.775670250928189
AL031719.1,1.0
AC022167.4,1.0
AC114501.2,1.0
PP12613,1.0
ADAMTS19,0.775717367923228
AC141586.3,0.775717367923228
PCA3,1.0
MTMR11,0.775777927857772
BMS1P2,0.77579429628836
ACR,0.77579429628836
BX546450.2,1.0
AC012379.1,1.0
NXT1,0.775897086288726
MRPL48,0.7759367626187
SPART-AS1,0.7759367626187
AP000446.1,1.0
AC015912.3,0.7759367626187
KCNA1,0.7759367626187
AL138799.1,0.7759367626187
AL139274.2,0.7759367626187
ABTB2,0.776036696238541
ADM2,0.77615702124655
AL449403.1,0.776268309123665
SUDS3P1,0.776268309123665
FAM114A2,0.776268309123665
FAM110A,0.776268309123665
PIK3C2B,0.776360784176121
C3orf67-AS1,1.0
ANKRD17,0.776689779861544
SNORA7B,1.0
MIR563,1.0
ZFAND2B,0.777055946527759
ARF5,0.777055946527759
PRDM2,0.777231305777927
DES,0.777376000286273
STYX,0.777376000286273
ZNF257,1.0
RPL12P12,1.0
AP005210.1,1.0
AP000688.2,1.0
C2orf27B,1.0
AL356275.2,1.0
XPOT,0.777415651701522
AL139147.1,1.0
AC100803.1,1.0
H1FNT,1.0
C20orf85,1.0
GOLGA8Q,0.777609069302908
AC005009.1,0.777649833723953
TMUB1,0.777711133920866
ZNF767P,0.777718061773569
AL445623.2,0.777718061773569
AC126544.2,1.0
AL513550.1,0.777791737628089
AL109614.1,0.777866077386771
MRM2,0.777866077386771
SNORD62B,0.777866077386771
ARHGAP39,0.777866077386771
AC018521.7,1.0
AC025287.1,1.0
AL357054.1,1.0
AL133304.3,1.0
AC073283.1,1.0
RPL23AP74,1.0
SENP1,0.77793004684842
AP000593.3,1.0
U91319.1,1.0
FAM173B,0.778435141711611
DUSP9,0.778435141711611
AC091849.2,0.778435141711611
ST13P15,1.0
AC007228.1,0.778473192874375
VWA7,0.778473192874375
LINC01616,0.778473192874375
EWSAT1,0.778473192874375
AC009902.2,0.778473192874375
CD58,0.778473192874375
PCP2,1.0
NOCT,0.778538116621242
AC016907.2,0.778538116621242
SMIM11B,1.0
MIR708,1.0
FCRLA,1.0
NANOG,1.0
AC091167.7,1.0
AC096582.1,1.0
AL137803.1,1.0
RF02110,1.0
SNORA19,1.0
MYL6P2,1.0
AC010210.1,0.778712784808628
TRAM2,0.778712784808628
AP3B2,0.778712784808628
ZNF525,0.778712784808628
AC009486.1,1.0
ZDHHC12,0.778712784808628
AC009088.1,0.778712784808628
AL139099.1,0.778712784808628
GPRC5B,0.778712784808628
CLCN3P1,0.778712784808628
TTC1,0.778712784808628
P4HB,0.778712784808628
AL355075.1,0.778712784808628
AC015967.1,0.778712784808628
RPL9P7,0.778748619389064
MRRF,0.778748619389064
AMN,0.77877120518279
RSL24D1P11,1.0
LINC00365,1.0
PARP3,0.778811962395761
MIR1276,1.0
LINC01460,1.0
AC022432.1,1.0
DOCK6,0.778863220933025
SEL1L3,0.778863220933025
