gene_name,padj
MEGF6,0.229422144841825
HLA-DOB,0.229422144841825
EDEM2,0.229422144841825
TOB2P1,0.229422144841825
C4orf47,0.229422144841825
PCSK9,0.230242121584775
SNORD113-3,0.230460834237875
CCBE1,0.232058966017588
NDUFAF4P3,0.232058966017588
KIF21A,0.233238975787698
TTYH1,0.233803873068182
NPHP3,0.234400958537028
OGFRL1,0.234400958537028
IL18R1,0.234868820867901
NAT16,0.236147058378299
DOC2B,0.236827197938473
TYRP1,0.238406422681815
RASD1,0.238406422681815
SGK1,0.238722629219101
PGM2L1,0.239803153594813
PIM1,0.240015305715964
AL353801.3,0.240015305715964
CNGA3,0.240270182711404
SLC15A3,0.24046605797604
G6PD,0.24046605797604
SNCAIP,0.240493695609299
ATP1B2,0.240493695609299
MMD2,0.241990819426367
SASH1,0.245137188026508
LINGO1,0.245695016993926
SSX2IP,0.246202223328786
MYT1L,0.246475464780001
CD38,0.247142098675335
YEATS2,0.247142098675335
CNTN1,0.247142098675335
CLDN5,0.247142098675335
KATNAL1,0.247682297334469
CACNA1C,0.247682297334469
PSMB10,0.247682297334469
PPP1R27,0.248174782517353
CKS2,0.248351075031751
SLC18A2,0.248478654458181
IQSEC1,0.248738591416768
POMGNT2,0.248738591416768
SORT1,0.248738591416768
DLX2,0.248898290044686
SLC16A1,0.248942022657647
PSME2,0.250711266637471
CCNA1,0.251170220959604
DOK6,0.251768060398945
LRP2BP,0.251768060398945
SCARNA7,0.252008367511487
SEMA6D,0.252008367511487
PARD3,0.252008367511487
TRBV29-1,1.0
TCAF2,0.252008367511487
LIPG,0.252008367511487
MYO5C,0.252008367511487
DSG2,0.25249046469032
AC233266.2,0.25249046469032
TRBV6-5,1.0
MGAT5,0.252553855374745
NELFE,0.252794077937815
TCF19,0.252814293000966
THY1,0.252814293000966
FYB2,0.253193397634616
GOLGA8Q,0.253652385421116
LINC02012,0.254417861782905
ARHGAP15,0.254417861782905
PCNA,0.254417861782905
SMIM10L2B,0.254504875060097
CEP126,0.254704075272264
GZMM,0.254704075272264
GABRA2,0.255391747369916
SP8,0.257442870796269
LAMTOR4,0.258949037559721
BLK,1.0
MKLN1-AS,0.262670075840624
HS3ST4,0.262670075840624
CEBPD,0.26284078672412
BTN2A3P,0.26284078672412
WASH4P,0.263927307126624
STOX1,0.263927307126624
DLX5,0.264136443985612
LINC01355,0.264729059500633
STC1,0.264729059500633
C6orf163,0.265150447654547
GREB1,0.265269771082533
LINC02418,0.265494861946267
PPM1H,0.265671202912602
MAGEH1,0.26619083146272
ZPLD1,0.26619083146272
TMEM199,0.266375149396262
PDE8A,0.266740246035252
LTBP3,0.266740246035252
SORBS1,0.268832265354584
VEGFA,0.269394446667031
GALNT18,0.27017674397639
BIRC5,0.27017674397639
DRD2,0.27017674397639
CNGA1,0.27017674397639
TRG-AS1,0.270282710746681
SOX6,0.271101387699118
GLUL,0.271101387699118
MAMDC2,0.273800969262203
TRAT1,0.274880855544022
PFN1,0.275280521845259
SPTB,0.275709470387585
AC107294.1,0.275709470387585
TMEM178B,0.275844174203932
PSMD6-AS1,0.278507725723176
GUCA1A,0.278582609524275
DOCK5,0.278660412991989
CCDC78,0.278660412991989
HLF,0.278660412991989
NOG,0.278660412991989
ALDH2,0.279230600768664
DDC,0.280191044655088
TBC1D24,0.280556532207114
CASQ2,0.280958987208871
F2RL1,0.280958987208871
OPCML,0.280958987208871
SLIT3,0.281087850424706
PYGM,0.281745923908075
NKAIN2,0.281745923908075
LAX1,0.281745923908075
SMAD7,0.281960715403401
C10orf53,1.0
PSMB3,0.283125052206433
S100A6,0.285328216058909
AC012569.1,0.286552797152398
BHLHE41,0.287074394751296
KIAA0319,0.287559085515565
NACC2,0.287559085515565
RSPO4,0.288072870896193
ITPR1,0.288072870896193
WDR49,0.288426283956426
FNBP1L,0.288609253408779
UBL7-AS1,0.288712554826651
RGMA,0.289098787090492
BISPR,0.289098787090492
C11orf21,0.289098787090492
C3orf35,0.290335456157073
TNFAIP1,0.290935734758253
AL358472.2,0.293203598827365
FGFBP3,0.293681867138574
C12orf60,0.293732843629688
MRO,0.293732843629688
CTDSP2,0.293732843629688
ISG20,0.294813618171881
NMI,0.295539772104294
IER5,0.29592523197925
PRELID1,0.297354629729474
EIF2AK2,0.301539086907532
TOGARAM2,0.302303122084727
HPX,0.302778257925031
MMP1,0.302778257925031
CACNG4,0.302849377011061
SP9,0.303713704061432
HSD11B2,0.304768424734951
DCHS2,0.304834285474018
PDCL3P5,0.304834285474018
TMEM38B,0.305161754150754
GNAQ,0.30576487271494
FAM198A,0.305915209130873
AL590302.1,0.306475743262573
DHX37,0.306486475459505
DGKA,0.307938250975624
CTNNA3,0.307938250975624
LRCH3,0.307938250975624
RASSF8,0.308709325704161
OXCT2P1,0.308709325704161
KIAA1522,0.308709325704161
SEC14L1P1,0.308709325704161
AC133644.2,1.0
NPM2,0.308709325704161
CA10,0.30875378888379
INAFM1,0.308992959105758
CATSPER4,0.308992959105758
FDXR,0.309123275014363
FAM13A,0.309123275014363
PCDHB10,0.309123275014363
FAM171A1,0.309123275014363
FAM217B,0.309123275014363
CBWD2,0.31098155704593
HPCAL4,0.31098155704593
PNPLA4,0.312304352332922
TLX1,0.314396798959715
BMPR1B,0.314396798959715
ZNF835,0.314627994593409
FGF11,0.314922732427566
MFAP3L,0.31522921831247
AC002094.5,0.31522921831247
GLRX,0.318168275639996
POLM,0.31852072955707
WTIP,0.319048551905856
LRRC6,0.319048551905856
MMD,0.319066802124623
HNRNPF,0.319435863003844
SLC4A11,0.320833884105624
INMT,0.321507114868918
MT1G,0.321507114868918
TEKT1,0.321934560720409
CD93,0.322682744282419
AC009948.5,0.323069565992969
SH3GL3,0.32477075125029
MX2,0.32477075125029
BCL2A1,1.0
SLC45A3,0.324981866412859
DENND4A,0.325523231764779
HRC,0.325766322513257
KCNA5,0.327173130096509
COL28A1,0.327173130096509
TRAPPC3L,0.327173130096509
EYA1,0.327265233750584
HIST1H2AE,0.327728074759534
SLC34A2,0.328602565998468
SLC22A8,0.328602565998468
BMP5,0.328888381786294
VSTM2A,0.328888381786294
WISP1,0.33074249078694
SPATS2L,0.33074249078694
GINS3,0.33265916109097
RPS23,0.33373822521758
SLC6A4,0.33373822521758
NRSN2,0.33373822521758
C8orf82,0.334005971886578
MCHR1,0.334150152522644
RNFT1,0.334150152522644
SPHKAP,0.334619236103093
AC108134.3,1.0
FGF13,0.335903894170049
SLC6A3,0.338594084001146
TNFAIP8L2,0.339295508710645
FEV,0.339295508710645
AC078795.3,0.339938297596637
FKBP4,0.340219642062592
SP140,0.340391481705252
AC074194.2,0.341730120427972
EML2-AS1,0.341849441908001
DLX6,0.342117823404104
PER2,0.342268992302024
RF02271,0.342268992302024
LEFTY2,0.342268992302024
B4GALNT3,0.343540824095838
DPYD,0.347911504114869
ATRX,0.352200958568636
SLC2A6,0.352773372430849
ADGRA1-AS1,0.352773372430849
ABHD11,0.352773372430849
MLF1,0.352773372430849
CAMK2N1,0.352773372430849
AC008443.2,0.352773372430849
MYLPF,0.354138877832672
RSAD2,0.354138877832672
AC023632.1,0.354138877832672
AC018641.1,0.354138877832672
ITPKC,0.354138877832672
SLC15A4,0.354138877832672
BNC2,0.354138877832672
SIX3,0.356870010664398
DDIT4,0.356870010664398
ZNF770,0.357144463321275
PHLPP1,0.357144463321275
DNAL1,0.357673763740118
AP004608.1,0.359025956518741
CALHM6,0.35938410564243
BTNL9,0.35938410564243
MICALL1,0.359508590071149
ARF6,0.360401443898187
FBXL16,0.360825141451198
TAGAP,0.361668380167754
LSG1,0.3621837119768
C6orf47,0.3621837119768
CYP4F26P,1.0
NOS3,0.362588423510681
DGCR9,0.362588423510681
SLC9A3R2,0.362588423510681
ZHX3,0.362588423510681
GABRR1,0.362588423510681
SCG3,0.362588423510681
GAREM2,0.363535826069459
FAM84B,0.364873439526649
RIBC1,0.364873439526649
ELL2,0.364873439526649
ADGRL4,0.365721362956434
AC114316.2,0.366000672011817
NAPB,0.366000672011817
CRY2,0.368300123824591
JPH3,0.369288627887154
GDF3,1.0
CRB1,0.370342387037426
NME5,0.370420210507218
GFRA3,0.370594766220056
NCS1,0.370594766220056
TRIT1,0.370856776425509
VSIG10L,0.370856776425509
SLC35D2,0.370856776425509
PTX3,0.371383584145865
MAGED1,0.371383584145865
RETREG2,0.371687750466732
AC125437.1,0.371745660087257
NUAK2,0.371745660087257
ACVR1C,0.371747578898708
ITPRIPL1,0.372556478496237
CHRNA4,0.372888042507502
TOB1,0.375020411878732
KLF10,0.377053297952083
C1RL,0.378247575250193
IFNG,1.0
SLC24A3,0.379954666538842
REX1BD,0.379954666538842
AL356215.1,0.380147715126443
ARNT2,0.380958412135565
SEL1L2,0.381896750253777
TMEM163,0.381896750253777
FAM129A,0.381896750253777
PPP1R15A,0.382357424484295
NELL2,0.383590434813263
TCF23,0.383590434813263
CNN3,0.38454257896216
LINC01579,1.0
TLR3,0.384618596493546
SNX22,0.385234244243645
GDE1,0.385234244243645
PCK1,0.385380307900619
CASKIN1,0.385884340576137
AC099548.2,0.385884340576137
CCNI,0.38599884543416
TYMP,0.38624518551134
STXBP6,0.38624518551134
ZNF429,0.38624518551134
CYP26B1,0.387971793427461
OTOR,0.389087273839012
SLC9A6,0.389087273839012
TMEM200A,0.389087273839012
KRT19,0.390065092307567
TMEM140,0.390065092307567
ICA1L,0.390065092307567
PDLIM1,0.390065092307567
NEDD9,0.390065092307567
FAM90A1,0.390065092307567
CCL4,1.0
FGF12,0.393159977099014
MAGED4B,0.393671235717486
ECEL1,0.393671235717486
CCDC191,0.394919980962665
STAG3L1,0.394974408652125
CHST9,0.395222934667569
IPMK,0.395385026414493
AC232271.1,0.395385026414493
ATF5,0.397518976869872
TMEM170B,0.397518976869872
LRRC77P,0.398117019700584
IL9R,0.398655503826066
POLL,0.399512118543932
KCNIP4,0.399512118543932
UQCRBP1,0.399512118543932
AASDHPPT,0.399567951373285
SLC1A1,0.399820579968941
ARHGAP35,0.400133682287283
AC099489.1,0.401268708507195
PKHD1,0.402129590226584
PGLYRP1,0.402893542322743
HIF1A-AS2,0.40330552004006
TSPAN6,0.403650865558581
TSPAN7,0.403650865558581
CCDC51,0.40524359036969
AKAIN1,1.0
DOK3,0.40613087302915
PAPPA2,0.406936261146779
RPL34P6,1.0
ERICH3,0.407322410244496
EGFLAM,0.407322410244496
FGFR1OP,0.407322410244496
UTP3,0.407322410244496
KANK1,0.407322410244496
SLC1A3,0.407772235297558
SVEP1,0.407962514146001
AC087289.4,1.0
AC008555.1,0.407962514146001
DAGLB,0.407962514146001
MPP2,0.407962514146001
TRAV29DV5,1.0
SP110,0.410019359945441
DHRS1,0.411185301370279
ERG,1.0
PDGFD,0.412119489932892
IGLON5,0.412119489932892
NLGN3,0.412194403686179
CCDC92,0.412483833550065
FP671120.1,0.412483833550065
AC006116.8,0.413107772152831
TMEM231,0.413107772152831
AC007485.1,1.0
LY6E,0.413751977724479
AC016644.1,1.0
NCMAP,0.414248724892644
AC091516.1,0.414488756695532
CADPS2,0.41573416195288
COL21A1,0.41573416195288
DISC1,0.415934903588793
ACTN2,0.415934903588793
ARHGAP45,0.417426390776148
CDS1,0.417426390776148
TMEM59L,0.417722280437723
SCAMP3,0.418204084042664
TOR4A,0.418304713318523
CTSO,0.41872119522415
AC093218.1,0.418731332071307
HLA-K,0.418731332071307
FNDC7,0.419344573885675
AC040160.2,0.419344573885675
BCO1,0.419436938661652
ERAL1,0.42064144118743
ICAM3,0.422053979584166
HOXB4,1.0
CNTNAP5,0.423844424650423
RBM19,0.42481213054927
SLC17A8,0.42481213054927
AC005009.1,0.424946050355919
ISCA2,0.42664854985734
AC091152.4,0.426883576365907
WDR38,0.426919989669138
ARHGDIA,0.426989932403341
CLDN6,0.426989932403341
ANKRD35,0.427298389717888
ADGRV1,0.427298389717888
NOL10,0.427298389717888
AC244517.5,0.427298389717888
CCND3,0.427298389717888
OCLN,0.427298389717888
GRM3,0.427298389717888
SLF1,0.427298389717888
SOX10,0.429311580132658
EN1,0.429363705046123
MAGEE1,0.43064489535592
ARHGAP23,0.43064489535592
GABRA4,0.43064489535592
OSBPL5,0.430946659750291
ADPRH,0.430981985947745
PBX1,0.431225849777185
TSPAN13,0.431225849777185
GOLGA7B,0.431225849777185
AC126407.1,0.431225849777185
RNU6-680P,1.0
BSPRY,0.43268812372567
RN7SL472P,1.0
NIPSNAP3B,0.434090088521907
AL031777.3,0.434307358770283
FOSL1,0.434508123959683
UHRF2,0.434508123959683
NCRNA00250,1.0
METTL7A,0.435001950849146
KDM3A,0.435001950849146
TCEAL5,0.435001950849146
EDN3,0.435001950849146
SAMD9,0.435921582939846
NOTCH2,0.44047149246615
HNF1A-AS1,0.441381489347794
LINC01484,1.0
GRIA1,0.441381489347794
KAZN,0.441381489347794
CPA5,0.441381489347794
SMIM17,0.441596002629631
GPR158,0.442277452785259
IL21R,0.442277452785259
LAPTM4B,0.443857048706546
AC022146.2,0.443857048706546
AURKAIP1,0.444123973800372
RGS12,0.445176791650364
CCHCR1,0.445176791650364
SYTL1,0.445176791650364
C10orf90,0.445196862386777
HOXB-AS1,1.0
TRAPPC6A,0.445523232570309
NIPA1,0.445523232570309
JUN,0.445523232570309
CDH15,0.445523232570309
CA2,0.446276440708833
MSX1,0.446402341857595
KCNMB4,0.447084855939623
GXYLT1P3,1.0
SST,0.44781926570696
MYBPH,0.448473010953036
ARHGEF3,0.448473010953036
IER5L,0.449208484473494
NXPH4,0.450025975599735
ELFN2,0.450025975599735
MOK,0.450025975599735
RPL31P52,0.450724894156865
GPR26,0.450772672255614
AC120114.2,0.450772672255614
STOML2,0.450772672255614
NPR3,0.450772672255614
PCGF6,0.450772672255614
MIR17HG,0.450772672255614
PCAT7,0.450772672255614
FUT7,0.450772672255614
TBL1XR1,0.450772672255614
HIST1H3H,0.450772672255614
ADAT1,0.451104501898525
CDK18,0.451104501898525
LAMTOR2,0.451104501898525
HRASLS,0.451104501898525
MIR3192,0.451719828102605
CSMD2,0.452161117846928
ALDH1A1,0.453823942325333
POLR2B,0.453823942325333
C4B,0.454538383235924
AC011611.3,0.454808479612131
DENND6B,0.454808479612131
CD36,0.454808479612131
HIPK2,0.454808479612131
CYR61,0.454808479612131
COL22A1,0.454808479612131
NSMF,0.454808479612131
AC007384.1,0.454808479612131
PDZD2,0.454808479612131
AL023284.4,0.454808479612131
IFIT1,0.455625021537324
AC092809.3,1.0
AC020658.4,1.0
AC009902.2,0.456820043273897
KSR2,0.456820043273897
PLAC9,0.456820043273897
MIEN1,0.456820043273897
CRYBG2,0.456820043273897
PCDH17,0.456820043273897
STK17A,0.456820043273897
YIPF1,0.456820043273897
TAF13,0.456820043273897
APOBR,0.456820043273897
HTATIP2,0.456820043273897
TYMS,0.456820043273897
LINC01561,0.456820043273897
POLR2D,0.456968996773818
CAMK2A,0.456968996773818
AL391422.4,0.456968996773818
DYSF,0.457818170464247
PDK4,0.457830785564972
AC034102.3,1.0
KCNAB2,0.458260848306086
LMBR1,0.458260848306086
MIR503HG,0.458260848306086
PROM1,0.458260848306086
UNC5B,0.458260848306086
SCAMP1,0.458372499521894
LINC01513,1.0
CDH5,1.0
AL353708.3,0.45940341828544
STAT5A,0.460514292896845
LDB2,0.460786280551239
BTN2A1,0.460786280551239
RPL36P4,0.460786280551239
AC005618.1,0.460786280551239
LNCSRLR,0.46095057244297
SDC4,0.46169436877213
AL669831.3,0.464517024423381
TULP2,0.465736085894529
AC069257.2,0.466692717488275
COL4A5,0.46726577429347
POMZP3,0.470289323459636
GABRG1,0.470289323459636
TMEM154,0.470289323459636
ILF3-DT,0.470289323459636
SRL,0.470289323459636
PABPC5-AS1,0.470401818537673
DHX58,0.470582795141214
CRYM,0.471816250022483
AL359715.1,0.472082230467473
TEX15,0.472082230467473
AC139100.1,0.473399662515196
ZNF780A,0.473399662515196
TACR3,0.474621419322996
RBM42,0.475840427012315
AC025370.1,0.476023506458867
LNPK,0.476296797590809
LINC01833,0.476330129593027
RPIA,0.476330129593027
ADAMTS18,0.476330129593027
ARPC1B,0.476330129593027
REPS2,0.476330129593027
DDX23,0.476905065486337
MPP5,0.477190232750819
FEZF1,0.477452305916214
SMAP1,0.477452305916214
STMN2,0.477894672418985
PSTPIP2,0.477894672418985
AL049637.2,0.479675159877461
CNMD,0.480277274420064
CEP290,0.481638551551836
C10orf95,0.481638551551836
RMI2,0.481649894673558
HIST1H1A,1.0
SHLD3,0.481904085705566
RN7SKP203,0.481930855033656
HIST1H3J,0.482278409568822
SELENON,0.482434936061194
NFE2L2,0.482434936061194
GRP,0.482547399497794
DAZAP2,0.483227412302551
MRPS26,0.483227412302551
TMC2,0.483856981838171
OMG,0.483856981838171
SRCIN1,0.484826394784048
CACNA2D3,0.485284442021243
LINC01081,0.486117725284844
PES1,0.486910347116755
FABP7,0.486910347116755
LYRM4-AS1,0.488442978638302
KIAA0895,0.488899258235689
ARRDC3-AS1,0.488899258235689
ITGB5,0.488899258235689
CNR1,0.488899258235689
COX17,0.488899258235689
BTBD11,0.488899258235689
EIF4E1B,0.490016991230018
EGLN1,0.490016991230018
AP001347.1,0.490016991230018
FOXL1,0.491314062201762
ZC2HC1A,0.491314062201762
SHISA5,0.491314062201762
IER2,0.491314062201762
ALX4,0.491372256132999
AC116345.1,0.491372256132999
HIST1H2AH,0.491372256132999
FERMT3,0.493199085900146
TNXA,0.493239380488727
TBRG4,0.493239380488727
PRDX2P3,0.494472413558844
AC245297.3,0.496996044287986
MRPL44,0.496996044287986
CRYBB2P1,0.496996044287986
PIGZ,0.498414599497041
TRDV2,1.0
AC022079.2,0.498414599497041
UPP1,0.498760771245758
LINC01322,0.498760771245758
GLI1,0.498760771245758
SVOPL,1.0
Z69666.1,1.0
SLFN11,0.498851635995672
MYOD1,0.498851635995672
AC004080.1,0.498851635995672
S100A4,0.498851635995672
KDM4B,0.498851635995672
AC106820.1,1.0
HELLPAR,0.500100194035142
ASPHD2,0.501164300266068
SFTPC,0.501164300266068
EGFR,0.501164300266068
PLEKHB1,0.501164300266068
PTPRB,0.502620126251988
ACTG1,0.502620126251988
GPR21,1.0
FGFR1OP2,0.502680732380143
COL4A3BP,0.502680732380143
RNF212B,1.0
LINC02365,0.504417751391687
ARHGEF26,0.504597439716785
CRSP8P,0.504597439716785
AC113194.1,0.504911302680524
MXD4,0.504911302680524
GLRA3,0.504911302680524
MIR659,0.504911302680524
RGPD1,0.504911302680524
NALCN,0.504911302680524
AC087442.1,1.0
IRAK4,0.504911302680524
FCGR2A,0.504911302680524
SYNPR,0.504911302680524
SORCS3,0.504911302680524
PTGES3P3,0.504911302680524
AL512380.1,0.504911302680524
MBOAT2,0.504911302680524
WDR60,0.505701525544609
LGR6,0.50668475543088
RIIAD1,0.50668475543088
HIST1H2BK,0.506808719158822
SESN3,0.506808719158822
GIT1,0.506808719158822
NCAM1,0.506808719158822
AL591895.1,0.506808719158822
GNB1L,0.506808719158822
CBS,0.506808719158822
CLEC2D,0.506808719158822
STS,0.506808719158822
ZNF395,0.506808719158822
RGMB-AS1,0.506808719158822
SLC9A7,0.506808719158822
JAK3,0.506808719158822
PROSER2,0.506809825740577
AC093775.1,1.0
FUT4,0.507053476508402
FAM207A,0.507053476508402
ESYT2,0.507053476508402
AC027307.3,0.507176293390277
GABRA3,0.507176293390277
FBXL2,0.507176293390277
ROBO2,0.507771224490878
AC053527.1,0.508122035255644
USP33,0.508122035255644
COMMD3,0.508995360484108
TBL1X,0.509853048443267
TAC3,0.509853048443267
SLC29A2,0.509887316359693
CDK1,0.510186449383751
OLFM2,0.51143253156886
ESPN,0.51143253156886
NKD1,0.512310366761295
MAGOH,0.512906951780745
CLDN11,0.512906951780745
FAM102B,0.512906951780745
AC114803.1,0.513199754829879
SPATA3,1.0
LRRC37A16P,0.513557789567051
ZNF394,0.51457925241877
AC016542.1,0.514991808865359
PFKFB3,0.515334915324013
PER3,0.516136210633922
AC093496.1,1.0
LY96,0.517825739289877
RPS6KA2,0.518094372703108
AC098828.2,0.518212678353465
METTL13,0.518568045848492
ZNF436,0.518568045848492
RGS6,0.518568045848492
AC004241.2,1.0
CNTNAP3C,0.519944830233815
AC005899.7,0.52030297309117
SRD5A2,0.520880485299504
CXCR6,1.0
CHRND,0.52141053962811
IL18BP,0.52141053962811
SIM1,0.521616313988849
LINC01166,0.521616313988849
CFDP1,0.521616313988849
TRIM38,0.521616313988849
KLHL29,0.521616313988849
ADGRG4,0.521616313988849
BTF3L4,0.521616313988849
FAM78A,0.521616313988849
SERPIND1,0.521616313988849
AP005717.1,0.521616313988849
HERC6,0.521616313988849
PCSK2,0.521616313988849
TENT5B,0.523617303424504
MGAT4C,0.523617303424504
FRRS1,0.524520188135336
RN7SL138P,1.0
AC093536.1,0.524826487794417
RN7SL12P,0.524940798960311
AL118508.1,0.528087268964629
RASGEF1A,0.528087268964629
RPL7L1P5,1.0
GDA,0.529759549535223
AC017079.2,1.0
LINC01232,0.530187778993626
PPL,0.530187778993626
IL15RA,0.530187778993626
CHML,0.532456748121927
MSANTD1,0.532456748121927
TXLNB,0.533404215301921
ZNF578,0.5342238412379
ENGASE,0.534335783898642
HSBP1,0.534335783898642
AP1S1,0.534335783898642
RFX1,0.534335783898642
NEB,0.534335783898642
AC007608.3,0.534335783898642
MAML3,0.534335783898642
SPON1-AS1,0.534335783898642
PCDHGB2,0.534335783898642
TDRG1,0.534335783898642
AL121936.1,1.0
MBNL1,0.534603813935372
BNIP3,0.53574143398868
SULF2,0.53574143398868
LIMK2,0.53574143398868
AC007938.3,0.53574143398868
AC126614.1,0.53574143398868
CLVS1,0.535802352034562
MGST1,0.535985804672157
KNDC1,0.535985804672157
MON1B,0.536093676192703
TTC21A,0.53632192708551
AC253536.3,0.536908737186203
TRBJ1-5,1.0
AC022819.1,0.537049786290456
AL121890.2,0.537049786290456
WFDC1,0.537049786290456
MEF2C-AS2,0.537049786290456
KCNB1,0.537049786290456
C1QTNF3,0.537290778448186
HRH3,0.537374415783747
HS3ST3A1,0.538655546479849
RUNDC3B,0.539029464276239
TMEM65,0.539260277087749
EFHD2,0.539260277087749
HSPA6,0.540276170847379
SDE2,0.540276170847379
OGDH,0.540276170847379
RBBP8,0.540276170847379
ZNF808,0.540276170847379
GNPDA1,0.540620824474765
LINC01342,1.0
SOX2-OT,0.540940993861104
VSTM5,0.540940993861104
AC016044.1,0.540940993861104
ZNRF2P2,0.540940993861104
NFKBID,0.541336428973757
CNIH2,0.542579267342284
AC084117.1,1.0
MAGEL2,0.543540696699104
MAP3K21,0.544041601754403
ITIH1,0.54462814673856
EMC1,0.54462814673856
BCAM,0.544898473165723
ADH1B,0.545743357469401
WDFY1,0.54692903832459
SLC52A3,1.0
BAP1,0.546967585359326
HMGN3,0.547979546415445
KCNJ6,0.547979546415445
RANBP9,0.547979546415445
HPS3,0.547979546415445
VWA5B2,0.548522092397903
PPP4R4,0.549030983427711
PDE1A,0.549505194678368
FCRLB,0.549505194678368
FAM19A4,0.549505194678368
RN7SL200P,1.0
PSMC3IP,0.5497909627793
HOXC8,1.0
RNF208,0.5497909627793
TP73,0.5497909627793
RHOBTB2,0.5497909627793
MIR29B2CHG,0.5497909627793
HVCN1,0.5497909627793
MR1,0.5497909627793
GSTM4,0.5497909627793
KCTD15,0.5497909627793
MPV17L2,0.550504277991969
AC008750.4,0.55187940159641
PGRMC1,0.55187940159641
AC008906.1,0.55187940159641
ST6GAL2-IT1,0.55187940159641
MCM3,0.55187940159641
SMARCA1,0.55187940159641
GDF15,0.55187940159641
AC093591.2,0.55187940159641
PAX9,0.55187940159641
FRY,0.552515733519293
SLIT2,0.552515733519293
RPL24P8,0.552515733519293
AC001226.1,0.55263510921228
YBX3P1,1.0
RNU6-192P,0.55263510921228
BX284668.2,0.552644152893441
AC022784.6,1.0
FLRT3,0.552644152893441
SPHK1,0.552644152893441
C10orf25,0.552707436870851
AHCTF1P1,0.552707436870851
FGL1,0.553196184257459
SLC17A7,0.553764984702295
AL365204.1,0.555720260777978
PDK1,0.555720260777978
PLEK,0.555720260777978
SMAD9,0.556263976076429
AC090425.1,0.556263976076429
MMP25,0.556263976076429
PCDHGA6,0.556263976076429
AC006111.1,0.556263976076429
MIR99AHG,0.556263976076429
