gene_name,padj
ANKRA2,0.789090132650768
AC139887.2,0.789090132650768
MDC1,0.789090132650768
DCUN1D5,0.789090132650768
TROVE2,0.789090132650768
ZNF470,0.789090132650768
ZMIZ2,0.789090132650768
HCG17,0.789090132650768
TAF4B,0.789090132650768
AURKAP1,0.789090132650768
HES7,0.789090132650768
AGA,0.789090132650768
POMGNT1,0.789090132650768
AC093227.1,0.789090132650768
QTRT1,0.789090132650768
RSPH10B2,0.789090132650768
ZC3H12B,0.789126943141394
ATP6V0D1,0.789243223847027
HSD17B4,0.789275967665917
AC105339.2,0.789462240722848
PTENP1-AS,0.789462240722848
AL133338.1,0.789462240722848
AC069185.1,0.78952738364772
TAOK3,0.78952738364772
MFF,0.78952738364772
UBE2Q2P2,0.789542052547306
AP001453.1,0.789542377409721
UBE2D4,0.789542377409721
SMG1,0.789627210957986
APBB3,0.789627210957986
MATN4,0.789627210957986
MTFP1,0.789627210957986
AC098829.1,0.789627210957986
GSAP,0.789673140573736
AC004834.1,0.789758559568183
CNPY3,0.789758559568183
SNORD73B,1.0
FNDC1,0.789865984345467
AC000089.1,0.789865984345467
ALKBH4,0.789865984345467
SS18,0.789989595115189
AC010422.4,1.0
FANK1,0.789989595115189
FAM193A,0.789989595115189
PSEN2,0.790013055344588
EFR3A,0.790221593743667
AC015540.1,1.0
AC010207.1,0.790282737421388
CYP4V2,0.790307121956152
AC040970.1,0.790307121956152
PLPP1,0.790307121956152
AL021878.2,0.790314836939559
RPP30,0.790497962429358
AC015727.1,1.0
KRT8P3,1.0
PEAK3,1.0
THAP6,0.790497962429358
ADAMTS6,0.790497962429358
ZNF300,0.790497962429358
AC005920.1,1.0
CCT6P1,0.790497962429358
ARCN1,0.790497962429358
IGFBP6,0.790497962429358
CLEC16A,0.790497962429358
PPP2R3A,0.79059571590373
ANKRD20A8P,1.0
AC072022.2,1.0
AC011773.3,1.0
AC122713.2,1.0
PLCH2,0.790984985658429
PTPMT1,0.791300240100104
WDR48,0.791300240100104
KCP,0.791349172855867
AL138900.2,0.791440586033723
TCEAL6,0.791440586033723
ZNF32,0.791482287161883
CES5AP1,0.791482287161883
PDCL,0.791482287161883
PHACTR4,0.791482287161883
RTCA,0.791482287161883
RAB39A,0.791482287161883
ZBTB12,0.791482287161883
NAXD,0.791503878023638
LINC02352,0.79168585304956
SNW1,0.79168585304956
CARM1,0.791755297943017
H2AFV,0.791797661893505
AL031963.1,0.791856968402354
AL138831.1,0.792003404052824
IL4I1,0.792003404052824
AL355472.1,0.792003404052824
ANXA9,0.792003404052824
FNDC5,0.79201861820511
NEPRO,0.792020928741379
AC009309.1,0.79206347539383
CLASP1,0.79207065907277
BCL7B,0.792078754802368
AL049840.2,1.0
TTC1,0.792300252714568
AC006012.1,0.792300252714568
USP12,0.792305571337842
AGK,0.792372425876122
EPC1,0.792403311225411
AC114810.1,1.0
NINJ2,1.0
ADCY5,0.792504600858009
SYT14,0.792504600858009
ATP6V0E2-AS1,0.792504600858009
COX10,0.792504600858009
ORC6,0.792606257498754
GOLGA8H,0.792606257498754
AC092958.1,0.79260674752889
EP300,0.792631023207388
SYCE1L,0.792909785469101
DYRK4,0.792955163932689
CHAC2,0.792966343331567
NHP2,0.793109907131639
ADAT1,0.793109907131639
THAP5,0.793109907131639
MIR3662,0.793109907131639
LINC02427,0.793109907131639
IGFBP7,0.793109907131639
DNA2,0.793109907131639
RILPL1,0.793109907131639
PTPN13,0.7931942784344
MYO1C,0.7931942784344
SUV39H1,0.7931942784344
AC148477.2,1.0
MNX1-AS2,1.0
ZNF444P1,1.0
OTUB2,0.7931942784344
AC012158.1,0.7931942784344
PSMA4,0.7931942784344
FLYWCH1,0.7931942784344
FAM76A,0.793238219987811
TBKBP1,0.793278501682826
EIF2D,0.793278501682826
RHD,1.0
BOK,0.79329919678249
B3GNT8,0.79329919678249
ODF2L,0.79329919678249
AC131235.4,1.0
AC093512.1,0.793390399001877
AC023043.1,0.793390399001877
RHOXF1P3,0.793422324532867
SLC6A9,0.793452447377292
CCAR1,0.793513419231518
PKD1P6-NPIPP1,0.793565793322266
TINCR,0.793757931430669
RGPD8,0.793757931430669
TRIP11,0.793757931430669
AL603839.1,1.0
CCDC168,0.793757931430669
RGP1,0.793815285558951
SPATA4,0.793815285558951
FNTA,0.793815285558951
TNRC6B,0.793815285558951
SLC44A3-AS1,0.793815285558951
DHX34,0.793815285558951
GALNS,0.793815285558951
AC022613.1,0.793815285558951
TRAPPC5,0.793815285558951
SMG1P2,0.793815285558951
ZNF583,0.793815285558951
ZIC2,0.793815285558951
LIN28B,0.793815285558951
AC016383.1,1.0
AC061975.1,1.0
AIFM1,0.793815285558951
FAM201B,1.0
RNVU1-4,1.0
AC119751.3,1.0
TAS2R3,1.0
AL157827.2,1.0
DND1P1,0.793815285558951
SIX3,0.793815285558951
RNF138,0.793815285558951
FAM192BP,1.0
SYAP1,0.793815285558951
APIP,0.793815285558951
MEX3B,0.793815285558951
AC138904.3,0.793815285558951
AC117490.2,0.793815285558951
USP34,0.793815285558951
PAK2,0.793815285558951
VPS4B,0.793815285558951
AC013356.2,0.793815285558951
LHPP,0.793815285558951
AP002414.4,1.0
AC007126.1,1.0
AC091100.1,1.0
RRH,0.793980760796786
LRRIQ3,0.793980760796786
SNORD101,1.0
AC020909.2,1.0
AL592182.3,1.0
DLL4,0.794127112097089
PHKA2,0.794413435515361
PI4K2A,0.794413435515361
EIF5B,0.79445167964639
RAD1P2,0.79445167964639
NPHP3,0.7944935348924
FBXL6,0.794511329004382
AJ239322.1,0.794543980322473
AL732372.2,0.794578010244169
AC027020.2,0.794998271731596
AL022238.4,0.794998271731596
MIRLET7BHG,0.794998271731596
GPR39,0.794998271731596
ROR1-AS1,0.795001677557975
SDHAF2,0.795001677557975
COX10-AS1,0.795001677557975
TMEM88,0.795059444504489
ARHGEF17,0.795187780560442
TOP3B,0.795203540259872
CILP,0.795203540259872
TRUB1,0.795203540259872
TIMM22,0.795203540259872
AMACR,0.795203540259872
TOMM34,0.795203540259872
FAM89B,0.795203540259872
PSMD13,0.795203540259872
RPA3,0.795203540259872
GARS,0.795203540259872
ASH1L,0.795203540259872
AC040169.3,1.0
ATP6V0E1,0.795367561932864
PRPF6,0.795416665088615
FHAD1,0.795416665088615
FTSJ1,0.795506002377364
LAMB4,1.0
CDHR2,0.795632660212434
AL358472.3,0.795632660212434
BSDC1,0.795632660212434
SEC61G,0.795632660212434
AL117190.1,0.795752511794533
ZNF771,0.795790149902868
UNC93B1,0.795811333718976
MIR219B,1.0
RAG2,1.0
AC104453.1,1.0
RN7SL508P,1.0
AL592295.1,1.0
CCDC13-AS1,1.0
RASA2-IT1,1.0
TMED7-TICAM2,1.0
AL356309.3,1.0
AC131235.1,1.0
TAS2R1,1.0
RN7SL45P,1.0
AL049610.1,1.0
MAGOH2P,1.0
PQLC2L,1.0
AC019080.3,1.0
MIR4326,1.0
AC105105.1,1.0
NACAP8,1.0
RPS3AP40,1.0
RNU6-794P,1.0
DKK4,1.0
AL021937.2,1.0
CLNS1AP1,1.0
AP005062.1,1.0
RNU6-444P,1.0
AL359182.2,1.0
IMPDH1P10,1.0
RNU6-790P,1.0
AC009123.1,1.0
AC093106.1,1.0
AL583785.1,1.0
SPDYC,1.0
AC124916.2,1.0
AL133372.2,1.0
AC003070.2,1.0
AL133343.1,1.0
TBC1D3H,1.0
PGBD4P2,1.0
AL133268.3,1.0
AC005394.1,1.0
PSMB1,0.796671058560422
AC004801.2,0.796671058560422
CCDC7,0.796671058560422
AC115223.1,0.796671058560422
ANKRD42,0.796691755325378
LINC01176,0.796691755325378
TMEM97,0.79674591563559
RPUSD1,0.79674591563559
ZNF547,0.79674591563559
AC010326.4,0.796800657872835
BLZF1,0.796800657872835
MATN1,0.796806543656761
AC009139.2,1.0
AP004782.1,1.0
SFTA3,0.796812763500199
LENG8,0.796812763500199
ZNF213-AS1,0.796812763500199
LINC00623,0.796812763500199
RANBP3L,0.796985734342664
AC106820.4,0.797048814683891
AL035413.1,0.797093736734945
CABP1,0.79711131219593
IPO9,0.79731862132713
AL049796.1,0.79731862132713
HNRNPA1P35,0.79731862132713
SLC38A6,0.79731862132713
ABCC3,0.79731862132713
VAMP2,0.79731862132713
BFAR,0.79731862132713
SOD2,0.79731862132713
JPH4,0.79731862132713
AC092821.3,0.79731862132713
AC007663.2,1.0
SRD5A3,0.79731862132713
AC005332.4,0.79731862132713
HLA-K,1.0
AC022613.3,1.0
ZDHHC2,0.797405199550485
SLC16A7,0.797405199550485
HECTD1,0.797405199550485
EIF4HP1,0.797405199550485
TMEM183B,0.797405199550485
AC009955.4,0.797405199550485
LPO,0.797405199550485
UQCRFS1,0.797514006805364
CYB561D1,0.797524154371061
TTC12,0.797561489741859
LIX1L-AS1,0.797982803938841
TRMT61A,0.798012970857012
RBFOX1,0.798434532558783
KCNA7,0.798531935357936
GAPDHP22,0.798531935357936
HOXA4,1.0
SNORD12C,1.0
AC136632.2,1.0
SCT,1.0
ADGRF4,1.0
AC092611.1,1.0
TRBV23-1,1.0
MRPS21P3,1.0
AC004948.1,1.0
EDAR,1.0
AC092017.2,1.0
AC245052.3,1.0
AC018730.1,1.0
AC106820.6,1.0
AC010731.2,1.0
MIR222,1.0
DENND6A-DT,1.0
CASP12,1.0
AC007040.1,1.0
AL161911.1,1.0
VSIG2,1.0
OR9K1P,1.0
AC009237.14,1.0
AL672032.1,1.0
PRR26,1.0
LILRP2,1.0
LINC01393,1.0
SULT1A2,1.0
RNU6-177P,1.0
AC007326.1,1.0
AC119751.4,1.0
AC083973.1,1.0
OR52N2,1.0
OR3A2,1.0
GCNT7,1.0
TRBJ1-1,1.0
TDRD15,1.0
C9orf57,1.0
AL157871.2,1.0
SNORD114-2,1.0
TPSD1,1.0
APOL5,1.0
AC010531.3,1.0
AC015818.3,1.0
AC107956.2,1.0
EFCAB3,1.0
AP002358.2,1.0
AC126177.4,1.0
AC007546.2,1.0
AL132639.1,1.0
KRTAP4-6,1.0
PRAMEF13,1.0
MIR4425,1.0
GEMIN2P1,1.0
LINC01350,1.0
AL592310.1,1.0
RF00026,1.0
AC095059.2,1.0
GAPDHP72,1.0
TRBJ2-2P,1.0
RNU2-68P,1.0
AL137014.1,1.0
AL669970.1,1.0
LCN10,1.0
AP002856.1,1.0
AC078776.1,1.0
ANKRD20A10P,1.0
AL390754.1,1.0
AC015818.4,1.0
AC138761.3,1.0
IGLV3-21,1.0
AP000350.4,1.0
AP000275.1,1.0
AP001476.1,1.0
MUC15,0.798568416288456
LINC01618,1.0
B4GALT1-AS1,0.799213637232296
RAB6C-AS1,0.799213637232296
HMBS,0.799353785450383
CENPW,0.799353785450383
SHB,0.799353785450383
AC068580.1,0.799353785450383
CHFR,0.79943284798076
AC063944.2,1.0
RF00181,1.0
PRODH2,1.0
AL161785.3,1.0
PDCD6,0.799549179429433
SNRPD2,0.799549179429433
CA5B,0.799549179429433
PARP11,0.799549179429433
RAB5A,0.799549179429433
PRR29,0.799549179429433
ADAMTS9,0.799549179429433
UBFD1,0.799549179429433
AC125257.2,0.799549179429433
DNAJC28,0.799549179429433
RN7SL403P,0.799549179429433
AHCTF1,0.799549179429433
VGLL3,0.799549179429433
UPK3B,0.799549179429433
MRS2,0.799549179429433
CLCN2,0.799549179429433
NSD2,0.799549179429433
AC108451.2,0.799549179429433
C20orf144,0.799549179429433
CERS6,0.799549179429433
AC007386.1,0.799549179429433
YJEFN3,0.799549179429433
KHDRBS3,0.799549179429433
CASC2,0.799549179429433
ZNF69,0.799549179429433
FAM131C,0.799549179429433
AL359710.1,0.799549179429433
MT-TD,0.799549179429433
GCM1,1.0
INTS10,0.799549179429433
FAM72D,0.799549179429433
WNK1,0.799549179429433
PAQR3,0.799549179429433
CNTD1,0.799549179429433
MZT1,0.799549179429433
WBP11,0.799549179429433
AL109811.3,0.799549179429433
SLC7A6OS,0.799549179429433
FAM118B,0.799549179429433
AC011498.7,0.799549179429433
CRYZL1,0.799549179429433
SNRPB2,0.799549179429433
TSNAXIP1,0.799549179429433
HMGA1,0.799549179429433
AC009403.2,0.799727928414929
AC006449.3,0.799942528386656
STXBP3,0.799942528386656
TMEM98,0.799959200809393
AC097359.2,0.800012095525579
DSCAM,0.800107695409778
MZT2A,0.800107695409778
MTND6P21,0.800107695409778
HRASLS,0.800107695409778
AL139398.1,1.0
AC137723.1,1.0
P3H3,0.800354229770903
SUGP2,0.800354229770903
TMEFF1,0.800503269063726
TEDC1,0.800503269063726
PIRT,0.800554661171248
AP001931.1,0.800814988866312
AL356275.1,1.0
TMEM178A,0.801012278366406
AC007906.2,0.801169994706109
UQCR11,0.801257241431513
ANXA4,0.801317580328665
PER2,0.801348302653771
CSF2RB,1.0
TERB1,1.0
AL450326.2,0.801348302653771
GJB1,0.801348302653771
TTC14,0.801532656854622
KCNA4,0.801532656854622
U52111.1,0.801532656854622
UPF3A,0.801532656854622
BAG4,0.801532656854622
CARS,0.801532656854622
PHF8,0.801532656854622
PIK3R4,0.801532656854622
PGRMC2,0.801532656854622
RUFY2,0.801532656854622
SNAP29,0.801532656854622
CYP2D7,0.801532656854622
AL662907.1,0.801532656854622
MPRIPP1,1.0
LCTL,0.801532656854622
AC005954.1,0.801532656854622
ZNF717,0.801532656854622
AC026471.6,0.801532656854622
DHX36,0.801532656854622
AP000936.3,0.801532656854622
ASB1,0.801532656854622
TOX4,0.801532656854622
TSPOAP1,0.801532656854622
AC239803.3,0.801532656854622
HCG15,0.801532656854622
STEAP1,0.801532656854622
ZNF607,0.801532656854622
GATB,0.801532656854622
DIP2C,0.801532656854622
RAB3GAP1,0.801715546581668
ZNF728,0.801715546581668
LSM3,0.801820283637204
ABCG2,0.801820283637204
PTK6,0.801879078718865
ZNF707,0.801879078718865
Z83844.2,0.802061404276609
OXCT1-AS1,0.80232295744305
FAM184B,0.802444769327943
RANBP6,0.802572761018543
STK38L,0.802635261297294
SIAE,0.802902005190671
AP001033.2,0.803425310790229
ZNF215,0.803425310790229
CREBBP,0.803430862346555
POLR1C,0.803430862346555
PQBP1,0.803510493984096
AL360270.2,0.803510493984096
DSN1,0.803558786721463
HP1BP3,0.803661877376208
KIAA1755,0.803792451506006
FBXW8,0.803829901548454
PCDHGA6,0.803829901548454
OPRD1,0.804013398700429
FMO5,0.804013398700429
AL139412.1,1.0
MIR7-3,1.0
DNM3OS,0.804448155316662
AC022148.1,0.804528064938203
AL137779.2,0.804528064938203
C22orf23,0.804686827461938
CTXND1,0.804686827461938
RTL10,0.804756971859956
LENG8-AS1,0.804759863702634
CCDC110,0.804759863702634
GPR78,0.804992390160602
AL139274.2,0.8050093396123
CCT3,0.8050093396123
URM1,0.8050093396123
AC004678.2,1.0
TRPV5,1.0
TCAF1P1,0.8050093396123
CACNG5,0.8050093396123
NSUN5,0.8050093396123
DUSP7,0.8050093396123
AC004980.1,0.8050093396123
F13A1,0.8050093396123
ATP8B1,0.8050093396123
AMPD3,0.8050093396123
ZNF887P,0.8050093396123
QRFP,0.805316710427922
NHLRC4,0.805316710427922
AC244502.1,1.0
PITX3,0.805526250182911
AC007365.1,0.805526250182911
LINC02283,0.805526250182911
TTC36,0.805526250182911
CLEC18C,0.805526250182911
NPAS2,0.805526250182911
ADAMTS7P4,1.0
SLC10A6,1.0
AC067747.1,1.0
MUC20-OT1,0.805701731620424
CLTA,0.805701731620424
AL133415.1,0.805701731620424
GALNT5,0.805701731620424
TMED1,0.805701731620424
SBSPON,0.805701731620424
LAPTM4A,0.805701731620424
GOLT1A,0.805701731620424
AC092164.1,0.805701731620424
WDR33,0.805735894121251
TMCO3,0.805735894121251
AL158212.1,1.0
HIST1H3H,0.80576494309355
AC092567.1,0.805862552607361
U62317.2,0.805862552607361
ZNF688,0.805862552607361
ASAH2B,0.805933220542712
SSU72,0.805965552671998
AC091180.3,0.805965552671998
LINC01881,0.806026160997592
CXCL1,1.0
SOS1-IT1,0.806081621960381
AC015813.5,0.806134069014013
PABPC1P3,0.806292118619457
CRYZL2P,0.806515957433721
PPP1R3F,0.806515957433721
DMAC1,0.806515957433721
DPH2,0.806515957433721
SURF4,0.806515957433721
MKLN1-AS,0.806515957433721
FHIT,0.806515957433721
COX17,0.806515957433721
AC092611.3,0.806515957433721
NFIA,0.806515957433721
ABI1,0.806515957433721
AC093218.1,0.806515957433721
NONO,0.806515957433721
SLC22A13,1.0
MVB12B,0.806515957433721
ISOC2,0.806515957433721
ORMDL2,0.806515957433721
AC003101.3,0.806525887277816
DNASE1,0.806537217430748
NR2F2-AS1,0.80661116840725
TBL3,0.806645908773886
SALL4,0.806650161142363
AC004771.4,0.806718560395398
LRRC37A4P,0.806718560395398
EPS8,0.806718560395398
DUOX2,0.806826281900494
AC005034.3,0.806900846518081
HES4,0.806900846518081
AL392046.1,0.806900846518081
AC091849.2,0.806900846518081
ZDHHC11,0.806900846518081
NLGN4Y,1.0
AP005202.1,1.0
PRKCSH,0.806944049098503
KNCN,1.0
NDUFAF7,0.807044770492314
A1BG-AS1,0.807044770492314
MAPK11,0.807044770492314
MORN1,0.807044770492314
XPR1,0.807044770492314
INSL3,0.807044770492314
DERA,0.807044770492314
CFAP58,0.807044770492314
LMX1A,0.807044770492314
GXYLT1P3,0.807044770492314
SNX3,0.807044770492314
GFRA2,0.807044770492314
CERK,0.807044770492314
SNORA33,0.807044770492314
MEA1,0.807044770492314
HGD,0.807044770492314
SVIP,0.807075270497187
AL136141.1,0.807075270497187
CDH10,0.807075270497187
TRDMT1,0.807075270497187
AC020978.1,0.807075270497187
AC008991.1,0.807075270497187
AKNAD1,0.807075270497187
TRIM48,0.807075270497187
SPDEF,0.807075270497187
LRFN3,0.807075270497187
ECT2L,0.807075270497187
ANAPC4,0.807075270497187
ZNF689,0.807075270497187
BLNK,0.807075270497187
AC069544.1,0.807075270497187
TMEM116,0.807075270497187
ZNF461,0.807076640782136
MIR1244-2,0.807076640782136
GALNT16,0.807076640782136
SDHAF4,0.807076640782136
PEX11A,0.807312477253746
LINC00339,0.807324561177572
AK2,0.80739045247012
NR1I2,0.80739045247012
HDDC2,0.807823065255077
ACOT2,0.807857780518553
CCDC124,0.807857780518553
AL031600.2,1.0
CXorf40B,0.808010966533123
AC068790.3,0.808330632918676
SYNE4,0.808330632918676
CPEB1,0.808330632918676
EXOG,0.808521731342093
TJP3,0.80854368976981
SNAP23,0.80854368976981
ZNF507,0.80854368976981
MIR25,0.80854368976981
AC012313.8,0.80854368976981
PRMT1,0.80854368976981
BX005266.2,0.80854368976981
AL450998.2,0.80854368976981
BX664727.3,0.80854368976981
AC091946.1,0.80854368976981
AC012470.1,0.808630686633417
KLHL21,0.808651071106941
SIN3A,0.808651071106941
DDA1,0.808651071106941
CNOT7,0.808651071106941
TSPAN17,0.808651071106941
AL442067.1,1.0
OPTN,0.808715278468234
AC009899.1,0.808715278468234
NSMCE3,0.808715278468234
AC091132.4,0.808715278468234
ANKRD24,0.808715278468234
BHLHE22,0.808715278468234
ACER2,0.808715278468234
ZNF33B,0.808715278468234
AP005212.1,1.0
AC013489.1,1.0
AL451123.1,0.808715278468234
CCDC126,0.808715278468234
NDUFAF3,0.808715278468234
SLC26A10,0.808715278468234
AP000350.7,1.0
ZNF681,0.808715278468234
AC239803.2,0.808715278468234
LINC01583,0.808715278468234
AC112206.3,0.808715278468234
PRDX2,0.808715278468234
OR7E14P,0.808715278468234
LINC00909,0.808715278468234
PGLYRP1,0.808715278468234
TMEM222,0.808715278468234
AMIGO1,0.808715278468234
KANSL1-AS1,0.808715278468234
CSNK2A3,0.808715278468234
GALNT2,0.808715278468234
ZDHHC6,0.808715278468234
C3orf67,0.808715278468234
AC007128.1,0.808715278468234
AC106795.1,0.809200110768409
NIT1,0.809200110768409
POLB,0.809200110768409
GIPC2,0.809200110768409
AC090510.3,0.809320563858724
HLA-V,0.80940793179035
SHLD3,0.80940793179035
C1orf198,0.80940793179035
POMP,0.80940793179035
PCYT2,0.80940793179035
GRPEL2,0.80940793179035
AC013394.1,0.80940793179035
LINC00987,0.80940793179035
RAD23A,0.80940793179035
FAM238C,0.809467299959374
AC009113.1,0.809467299959374
ZC3H7B,0.809630298532469
AL669831.5,0.809630298532469
IFT74,0.809630298532469
SLC38A5,0.809630298532469
LINC02365,0.809630298532469
QARS,0.809630298532469
NOL10,0.809630298532469
SHROOM3,0.809630298532469
PAQR4,0.809630298532469
BTK,0.809630298532469
DGKQ,0.809630298532469
TMEM186,0.809630298532469
SYNJ2BP,0.809731742866169
SLC6A15,0.809731742866169
SPTBN2,0.809731742866169
AC022784.1,0.809845314428661
CCT6P3,0.809845314428661
SPHK2,0.809867316643532
AL158206.1,0.810017998199645
ZDHHC19,0.810205457443861
OSBPL6,0.81041227780103
PERP,0.81041227780103
POGZ,0.81041227780103
CASC15,0.81041227780103
SYT5,0.810478065918533
PRPF40A,0.810514679599423
MED24,0.810521729890658
TMEM25,0.810607091459837
RNF13,0.810607091459837
RSBN1L,0.810607091459837
AC002350.1,0.810670288960742
DNAH7,0.810670288960742
AC233280.1,0.810670288960742
AP002992.1,0.810670288960742
ANKRD65,0.810670288960742
UBE2W,0.810670288960742
TINF2,0.810670288960742
REXO2,0.810670288960742
ABCA1,0.810670288960742
PARP6,0.81067870699383
DCXR,0.810895130946606
TIGD3,0.811336541684758
AL157713.1,0.811347140414289
AL020996.1,0.811347140414289
AGPAT3,0.811347140414289
AP002360.2,0.811347140414289
HIST1H4K,0.811380958669308
SUMO2P6,1.0
AL139807.1,1.0
MCRIP1,0.81145485424751
INPP5K,0.81145485424751
AC106052.1,0.81145485424751
FGF8,0.81145485424751
MED8,0.81145485424751
EIF3D,0.81145485424751
C6orf48,0.81145485424751
AC004477.3,0.81145485424751
RRP36,0.81145485424751
MED12,0.81145485424751
AC011472.3,0.81145485424751
SATL1,0.81145485424751
CARMIL1,0.811462643382395
AL117335.1,0.811642329410585
PHBP13,1.0
ZNF847P,1.0
AC126544.1,0.811994537156179
LRAT,0.812031878529652
RDH5,0.812085888510926
SRSF6,0.812207918809439
AC018638.2,0.812207918809439
AC105285.1,0.812207918809439
MEX3D,0.812207918809439
MBIP,0.812207918809439
RNU6-729P,1.0
CYCSP8,1.0
HK2P1,1.0
AL627309.1,1.0
B3GNT3,1.0
DPPA2,1.0
SLC4A3,0.812322254329774
DPEP1,0.812322254329774
RPS13,0.812322254329774
KRT8P39,0.812375022307115
RTN3P1,0.812375022307115
ZDHHC20,0.812375022307115
ZFYVE19,0.812375022307115
MFGE8,0.812375022307115
RETSAT,0.812375022307115
AC079848.1,0.812375022307115
TFF3,0.812375022307115
THBS3,0.812375022307115
AL133215.1,0.812375022307115
NKX6-2,0.812375022307115
KDM1A,0.812396017649577
AR,0.812396017649577
MST1L,0.812396017649577
NCBP2-AS1,0.812396017649577
AF064860.2,1.0
PAGR1,0.812396017649577
TRAPPC3,0.812396017649577
AC005921.2,1.0
WASHC5-AS1,1.0
AC097636.1,1.0
LINC01915,1.0
AL356863.1,1.0
AC010342.1,1.0
UTS2R,1.0
EVX1-AS,1.0
AC097460.3,1.0
AC008676.1,1.0
AC245595.1,1.0
STON1-GTF2A1L,1.0
MIR578,1.0
SNORA24B,1.0
SNRPEP9,1.0
AC008806.1,1.0
AC092329.2,1.0
AC011476.2,1.0
SNRPGP17,1.0
PZP,1.0
AC021491.4,1.0
CNN2P2,1.0
AC026787.1,1.0
AC010542.3,1.0
AL356740.3,1.0
NLRP3P1,1.0
AC006262.2,1.0
AC003080.1,1.0
RPS29P19,1.0
HIF1AP1,1.0
AL137798.2,1.0
RN7SKP57,1.0
LINC02147,1.0
HSPA9P1,1.0
RPL9P16,1.0
AC009812.3,1.0
AMMECR1LP1,1.0
DNM1P28,1.0
CICP4,1.0
AC098859.2,1.0
AC010655.2,1.0
AL592076.1,1.0
RPS29P14,1.0
RPS27AP13,1.0
SEC11B,1.0
FOXD4L5,1.0
RN7SL213P,1.0
KCTD9P1,1.0
AL731574.1,1.0
AC135586.2,1.0
OCM2,1.0
AC068870.3,1.0
AC108039.2,1.0
AC073476.1,1.0
AC008781.2,1.0
AL353693.1,1.0
AL691426.1,1.0
AP001893.3,1.0
LINC00437,1.0
AC009690.3,1.0
AC103982.1,1.0
AC092687.1,1.0
LINC01593,1.0
AL035446.2,1.0
CICP20,1.0
RNU6-785P,1.0
NXPE1,1.0
FAM242A,1.0
AL596325.1,1.0
AL365357.1,1.0
AC084752.1,1.0
AC027308.1,1.0
AL080285.2,1.0
AC009927.1,1.0
AC011124.1,1.0
AC022469.2,1.0
AL355096.1,1.0
LINC01477,1.0
RN7SL402P,1.0
POLR2A,0.812502412814295
AC084757.1,0.812502412814295
AL592424.1,0.812502412814295
AC008443.3,0.812502412814295
DNAJB14,0.812502412814295
CDH7,0.812502412814295
LRFN5,0.812502412814295
TMED6,1.0
DCP1A,0.812589611504794
USP3-AS1,0.812589611504794
AC069503.1,0.812589611504794
RPP40,0.812589611504794
BLVRB,0.812643847947781
CCR10,0.81290800594208
NHLH2,0.812963470704419
COL13A1,0.813037679403732
EXOC3L4,1.0
IMPA1P1,1.0
TTLL11-IT1,1.0
ERC2-IT1,1.0
PHRF1,0.813037679403732
EFEMP1,0.813053058114763
AC135721.1,1.0
AC124312.4,0.813118755643382
U2AF1L4,0.813184087019515
ZSCAN2,0.813216916841421
DAAM2,0.813216916841421
AC092422.1,0.813350786498078
PDGFA,0.813350786498078
MRPL15,0.813350786498078
BMP2,0.813350786498078
AL139286.2,1.0
AL008729.2,0.813350786498078
AP000757.1,0.813733035792714
AL161785.2,1.0
MGME1,0.813746283716592
OSBP2,0.813746283716592
SLC26A9,0.813746283716592
AL355304.1,0.813746283716592
AC018638.5,0.813746283716592
TPSG1,1.0
LYZ,1.0
AL035420.1,1.0
AC114947.1,1.0
CFAP99,0.813746283716592
MLC1,0.813746283716592
RIBC2,0.813746283716592
TMEM14B,0.813746283716592
GPN3,0.813746283716592
AC010680.5,1.0
FBXO15,0.813746283716592
TRIM16L,0.813746283716592
AC114689.3,1.0
PPP4R2,0.813746283716592
VPS13A,0.813746283716592
HIVEP2,0.813746283716592
PHBP9,1.0
ZNF358,0.813816070083637
AC022150.3,1.0
AC109454.4,1.0
EDNRB-AS1,1.0
AC006270.2,1.0
AC009127.2,1.0
ZFAT,0.814022060052926
VAPA,0.814024244343782
AC135782.3,1.0
PRDM7,1.0
CENPL,0.814480944745017
CLDN4,0.814480944745017
TMEM69,0.814545125997927
AF131216.1,1.0
SNORA28,1.0
PHIP,0.814729095425609
PRSS3,0.814729095425609
AL353593.2,0.814729095425609
AP003692.1,0.814811829387805
PTMAP5,0.814811829387805
SMARCAL1,0.814970652479257
LIAS,0.814970652479257
AL135905.2,0.814981937541158
AC073254.1,0.815020069942616
SAPCD1-AS1,0.815020069942616
SMIM10L1,0.815057854458311
AC092718.2,1.0
FLJ37453,0.81508439501718
AC003005.2,0.815880508867746
POU6F2-AS2,0.815943922401452
ACSM1,0.816014819742177
AL451074.2,0.816020225867518
AC096772.1,1.0
AC024451.2,1.0
HMGB1P10,0.816196707639914
AL033519.2,1.0
NUGGC,0.816300893465292
LINC00930,1.0
HPYR1,1.0
TIMM13,0.816300893465292
LEMD1,0.816300893465292
AC010533.1,1.0
ARF4-AS1,0.81657910047496
DNAJC3-DT,0.816601788777889
ELAVL1,0.81660207145396
AC026954.1,1.0
GPS1,0.81660207145396
OXTR,0.81660207145396
EXOC6,0.81660207145396
TMSB15B,0.81660207145396
SLITRK3,0.81660207145396
AC018766.1,0.81660207145396
MAP3K12,0.81660207145396
CES2,0.81660207145396
AL603756.1,0.81660207145396
ERN1,0.81660207145396
TPI1P2,0.81660207145396
AC083899.1,0.81660207145396
LINC01534,0.81660207145396
AL117339.5,0.81660207145396
